ax,ay,az,gx,gy,gz,toe,heel
-0.7501,0.0517,0.6647,-23.38,41.44,-1.89,4,2
-0.7174,0.0878,0.5378,-31.43,13.86,17.36,5,7
-0.7052,0.0869,0.4524,-38.85,-17.08,51.94,4,7
-1.1141,-0.5754,0.7876,-38.92,-51.52,25.2,3,2
-0.7452,0.1401,0.9457,-26.95,-57.96,10.01,8,7
-0.5139,0.1196,1.0482,-6.58,-22.82,1.47,6,0
-0.5329,0.1215,0.9501,-9.87,24.78,2.45,8,5
-0.7183,0.1415,0.7496,-12.18,28.63,1.33,8,7
-0.7008,-0.0493,0.5983,-71.61,-9.8,43.68,12,7
-0.6759,-0.1479,0.5617,-55.37,-57.54,77.42,6,8
-0.4616,-0.225,0.7496,18.55,-47.74,84.91,16,10
0.0268,0.9672,1.2063,-56.42,-13.44,-8.96,1,2
-0.4441,0.3231,1.0063,-7.28,21.56,-6.79,5,4
-0.6027,0.1396,0.9116,-12.04,46.55,1.54,11,7
-0.7296,0.1801,0.7208,-11.55,31.99,8.33,7,7
-0.8179,0.0605,0.5793,-65.24,-7,30.59,8,8
-0.3577,-0.3797,0.4202,-40.18,-24.29,40.6,7,6
-0.6539,1.2434,0.9858,83.3,-36.61,8.96,5,6
-0.386,0.8501,1.1287,14.91,7.21,-3.57,4,7
-0.673,0.0634,0.8774,-0.77,37.59,-6.93,11,0
-0.7291,0.1771,0.7271,-6.65,35.77,-7.21,3,8
-1.2176,-0.4782,0.5388,-48.16,-14.07,39.34,6,8
-0.549,-0.021,0.5153,-23.1,-16.24,19.81,8,0
-0.0337,0.1322,0.3421,-13.44,63.14,-8.47,8,7
-0.426,0.7847,1.0429,-186.97,-7.98,-20.44,9,3
-0.4524,0.3826,1.0409,-32.69,17.5,0.14,0,9
-0.6808,0.1157,0.8281,-5.32,38.22,3.71,4,5
-0.7706,0.1357,0.6564,-17.08,13.86,2.38,8,0
-0.7481,0.1879,0.5402,-28.91,-17.5,11.69,6,3
-0.3323,-0.0478,0.4465,16.17,-37.87,6.79,7,4
-1.0292,1.849,1.1204,28.84,-35.49,10.15,5,6
-0.548,0.7061,1.098,0,-16.31,-1.4,6,0
-0.5958,0.0795,0.9409,-10.57,23.17,-1.19,8,10
-0.8125,0.0781,0.7608,8.61,30.8,-7,4,5
-0.8838,0.2123,0.551,-17.99,5.67,2.38,4,8
-0.9165,-0.2694,0.5353,-7.7,-41.93,29.54,3,8
0.0625,0.0678,0.1893,-0.84,7.07,-0.35,8,9
-0.387,2.4756,1.0507,-151.34,-19.32,-16.45,8,7
-0.3689,0.8115,1.157,-32.76,30.1,2.8,2,4
-0.6329,0.2064,0.9121,-6.16,57.89,2.17,4,6
-0.8291,0.12,0.6315,2.31,32.97,-2.52,5,6
-0.7364,-0.0015,0.4499,-14.07,-7.07,4.97,0,5
-1.1058,0.0093,0.7686,-9.17,-28.07,8.61,4,3
-0.6437,0.0005,0.936,-10.99,-25.27,4.13,6,6
-0.588,0.0132,0.9706,-3.15,2.38,5.67,4,12
-0.6671,0.1693,0.8491,-4.48,35.7,-2.24,2,6
-0.795,0.0366,0.6271,-1.26,18.13,-0.35,1,6
-0.7867,0.0883,0.4797,-10.5,-17.71,4.97,8,7
-0.7979,-0.0913,0.4782,12.46,-64.68,7.77,0,8
-0.955,0.6934,1.0238,52.15,-77,-0.21,6,4
-0.4046,0.2528,1.1483,1.96,-27.16,3.15,9,0
-0.4973,0.1244,0.876,-7.56,31.71,3.08,7,4
-0.6627,0.0927,0.8706,2.31,56.07,-0.77,6,2
-0.7623,0.1381,0.6749,-6.3,37.8,-2.8,1,3
-0.9301,0.0678,0.446,23.52,8.33,-0.28,8,6
-0.5744,-0.1308,0.4841,0.98,-25.2,-21.49,8,5
-0.5661,0.1283,0.5724,19.25,-27.51,-28.98,1,7
-0.954,0.1796,0.9931,20.58,-64.47,-2.8,3,6
-0.5607,0.1332,0.9892,7.56,-43.47,-1.68,3,3
-0.528,0.0991,0.934,3.5,-13.37,4.48,1,6
-0.59,0.0805,0.8496,1.05,3.29,7.28,2,2
-0.6486,0.0805,0.7774,5.67,-2.87,10.36,6,8
-0.6471,0.1825,0.772,6.79,-19.04,8.12,8,10
-0.5353,0.2328,0.8716,-14.91,-22.47,0,4,3
-0.5622,0.1186,0.8608,4.62,-10.78,0.42,5,8
-0.5739,0.0883,0.854,0.77,-2.1,0.21,5,16
-0.5661,0.1327,0.8428,-0.77,-0.42,-0.7,7,7
-0.5876,0.1059,0.8345,-0.49,-2.45,-0.7,8,7
-0.5758,0.1142,0.8467,-2.73,-2.66,-0.56,9,14
-0.571,0.1059,0.8555,-1.75,-0.28,-0.63,12,12
-0.5773,0.1088,0.8472,-1.75,1.47,-0.7,11,3
-0.5802,0.1044,0.8457,-0.91,3.01,-0.28,20,7
-0.5866,0.1,0.8428,1.12,3.22,0.84,42,4
-0.5944,0.1108,0.835,1.19,3.78,1.54,70,4
-0.5983,0.1054,0.8335,0.35,2.38,1.82,85,5
-0.61,0.1064,0.812,0.07,-1.75,2.03,89,0
-0.6051,0.0971,0.8189,0.21,-5.67,3.71,100,5
-0.5958,0.0971,0.8281,-1.68,-8.26,4.48,104,1
-0.5749,0.103,0.8462,-1.75,-8.75,7,94,33
-0.5651,0.1322,0.8579,0.63,-3.29,5.81,95,53
-0.5812,0.143,0.8457,0.35,-0.7,2.1,102,64
-0.5758,0.122,0.8447,-3.43,0.77,-1.4,142,47
-0.5783,0.1215,0.8452,-1.96,3.22,-2.8,166,21
-0.5949,0.1,0.8325,0.07,3.78,-1.54,232,8
-0.6168,0.1118,0.8067,-1.19,-0.35,-1.26,270,7
-0.61,0.1122,0.8067,-3.78,-7.91,-2.24,302,5
-0.6002,0.0698,0.8325,-2.24,-9.8,-1.82,342,12
-0.5866,0.0878,0.8428,-0.7,-6.86,-0.14,365,19
-0.5851,0.1083,0.8428,-0.28,-6.58,-0.21,410,15
-0.5724,0.0956,0.8438,-0.56,-4.97,-0.28,421,22
-0.5836,0.1118,0.8403,0.07,-4.48,0.07,421,25
-0.5836,0.103,0.8379,-0.77,-5.04,0.21,426,29
-0.5754,0.082,0.8379,-1.47,-5.25,2.03,434,33
-0.5812,0.0859,0.8394,-0.21,-6.37,2.52,416,55
-0.5739,0.0961,0.8462,-1.33,-7.42,2.24,391,79
-0.5695,0.0981,0.8428,-0.91,-7.56,1.96,343,151
-0.5724,0.0956,0.8579,-1.54,-5.88,2.31,323,215
-0.57,0.1044,0.8506,0.14,-5.18,1.89,293,254
-0.568,0.1044,0.8447,-1.26,-6.58,1.89,256,330
-0.5558,0.0888,0.8516,-1.75,-7.63,1.54,212,401
-0.5588,0.0942,0.8594,0.07,-6.23,2.52,155,441
-0.5529,0.1025,0.8584,-0.49,-5.88,2.24,119,497
-0.5617,0.0903,0.8599,1.19,-4.55,2.38,94,541
-0.5534,0.1069,0.8599,-17.92,-3.5,1.33,75,585
-0.5534,0.1,0.8638,0.28,-0.7,2.31,72,573
-0.5578,0.1342,0.854,2.03,-1.4,0.35,55,539
-0.5607,0.1078,0.8555,-0.21,-2.17,-0.35,52,479
-0.5397,0.083,0.8647,1.05,4.13,0.14,20,463
-0.5695,0.0956,0.8486,1.54,-2.38,2.31,20,486
-0.468,0.1244,0.876,4.34,-1.61,1.54,10,515
-0.5563,0.1186,0.8662,-2.38,3.29,0.07,16,421
-0.5553,0.1025,0.8701,-1.33,7.56,0.07,14,214
-0.5241,0.1303,0.9194,-1.12,16.38,-0.91,18,47
-0.5549,0.2284,0.9267,31.99,42.49,-8.33,5,28
-0.7549,0.1342,0.7335,18.48,29.19,5.53,5,30
-1.4001,0.3894,0.9282,6.93,-38.5,32.76,7,20
-0.3231,-0.1069,0.7422,0.49,-63.49,28.42,8,26
-0.4612,0.0888,0.7857,2.52,-69.72,-18.48,3,15
-1.0536,-0.1547,0.975,21.35,-31.71,3.08,10,37
-0.4387,0.3021,0.9067,-10.29,-12.74,4.27,9,43
-0.326,0.2577,0.7798,-10.99,-4.62,32.2,10,23
-0.2474,0.3055,0.5973,-58.52,33.25,35.14,6,19
0.1025,0.0122,0.4407,-22.33,122.99,22.61,8,15
-2.6547,1.1229,4.024,64.12,135.8,-8.75,2,16
0.3489,1.4059,0.7462,91.77,-4.76,7.07,3,11
-0.551,0.181,0.8306,5.32,25.48,2.73,8,15
-0.6783,0.1454,0.8194,3.43,34.44,13.09,5,14
-0.916,-0.0346,0.7218,1.89,17.99,38.22,10,14
-0.4968,0.4138,0.6905,-72.24,-0.14,54.81,0,10
0.12,-0.0254,0.3626,-38.57,61.88,74.62,5,13
-0.163,-1.7695,0.733,-336.49,44.52,74.76,9,13
-0.6559,0.5222,0.8706,-105.7,54.95,63.56,6,8
-0.8442,0.1044,0.8062,47.6,66.43,57.96,9,5
-0.7847,-0.2586,0.6944,35.63,28.28,58.45,7,0
-0.4602,-0.0864,0.874,-54.18,-13.09,2.24,3,12
-0.3977,-0.0224,0.9516,-49.84,-112.49,-59.01,3,13
-0.0142,0.3406,0.4338,-15.4,-88.76,-44.38,5,14
-0.1342,0.7379,0.1815,-80.71,214.34,105.63,6,13
-2.2282,-0.4729,0.894,29.19,12.18,80.5,5,12
-1.1497,0.0288,0.5978,-42.49,-20.16,58.73,0,12
-1.2605,0.8457,0.7013,66.29,-71.82,14.07,0,7
0.0464,0.3245,0.853,10.99,-90.02,-30.94,4,3
-0.3001,0.2357,0.6812,63.77,-77.91,-28.42,8,12
-0.5446,0.3894,0.4085,78.33,-59.78,-24.29,8,12
0.7627,1.3308,1.6655,-390.6,30.17,-48.23,8,7
0.1596,-0.285,0.6129,65.1,20.58,-25.69,4,161
-0.8677,-0.5109,0.6847,-57.26,0.28,12.32,2,326
-0.5934,0.0756,0.7588,-7.77,2.52,8.47,3,345
-0.6056,0.2074,0.7993,-8.05,-9.52,-2.59,2,381
-0.5822,0.0498,0.8652,-11.13,-12.32,-1.47,7,464
-0.5666,0.0883,0.8696,4.2,-2.1,4.55,5,539
-0.5744,0.1225,0.8379,-0.98,-2.03,3.22,4,590
-0.5734,0.102,0.8403,-3.57,-2.52,1.4,10,609
-0.5807,0.0976,0.8389,1.05,-1.47,2.31,4,615
-0.5505,0.1127,0.8413,2.1,-0.42,1.4,4,587
-0.5266,0.1303,0.8447,1.61,2.17,-1.19,5,532
-0.5583,0.1318,0.853,0.14,2.59,-2.24,6,447
-0.5827,0.081,0.8525,-4.41,5.53,-1.61,14,321
-0.5768,0.0839,0.8511,1.47,12.53,-0.28,19,120
-0.6022,0.0737,0.8355,1.19,14.91,-0.91,19,37
-0.6246,0.0981,0.7745,18.55,11.06,3.71,20,33
-0.6788,0.063,0.7627,3.57,-2.03,5.46,10,26
-0.5231,0.121,0.7325,-7.49,-15.26,-5.46,8,26
-0.4773,0.0727,0.9843,7.98,21.21,-7.7,18,22
-0.5051,0.1615,1.0067,20.16,68.67,-3.15,32,14
-0.5007,0.1615,0.8672,4.97,113.4,-3.36,5,16
-0.8989,0.0956,0.5109,7,64.96,3.57,6,10
-0.8594,0.1078,0.4348,-4.2,10.43,6.72,5,10
-0.7047,0.0766,0.5163,-31.57,-22.61,22.82,5,21
-0.6656,0.1122,0.9472,-26.6,-12.39,32.27,6,13
-0.6881,0.1254,0.9853,-23.17,27.65,24.78,3,13
-0.8633,0.1293,0.5856,-46.76,7.42,12.74,7,14
-0.4534,-0.2313,0.5417,11.2,-37.45,-3.22,0,12
-0.6827,0.3411,0.429,-24.43,-38.78,-13.72,8,17
-0.4626,0.2728,1.0126,41.51,-28.91,26.18,10,8
-0.551,0.1488,1.0838,-5.39,38.22,-13.72,0,6
-0.8233,0.1942,0.7681,46.83,49.63,-33.74,5,7
-0.6905,0.1796,0.4997,139.79,8.4,-40.81,0,14
-0.5549,0.1703,0.406,82.67,28.07,-44.8,8,3
-1.3327,-0.1484,1.0526,19.32,53.06,-49.07,6,2
-1.0116,0.2015,0.8599,86.59,68.25,-36.47,3,12
-0.9321,0.0791,0.6359,67.55,58.38,-20.02,4,9
-0.6407,0.1688,0.3958,-48.86,45.57,2.03,9,10
-0.5871,0.1181,0.3655,-154.91,15.54,73.08,10,16
-0.7281,0.1679,0.1884,-256.97,-24.08,128.1,9,7
-0.6456,-0.181,0.0581,-294.42,-33.6,131.53,12,5
-0.7832,-0.385,0.3723,-232.61,-105.91,112.14,9,7
-0.8359,0.4797,0.7901,-28.49,-102.62,145.95,8,9
-0.1532,0.6134,1.5987,-15.33,-39.48,30.66,5,9
-0.5802,-0.2259,1.0551,67.48,57.96,-103.95,6,11
-0.6608,0.6368,0.7354,173.53,41.58,-163.59,5,3
-0.7505,0.0254,0.5324,201.67,8.75,-152.67,2,8
-0.7862,-0.1972,0.3762,249.97,-54.74,-108.99,11,8
-0.3084,0.4124,0.4016,128.66,-112.35,-12.88,5,5
-1.8056,1.5338,0.2996,13.3,-95.83,-18.97,0,6
2.6059,-3.7615,1.2,200.06,-46.13,2.94,5,8
-0.3001,0.1064,1.219,-47.04,91.56,53.06,8,8
-1.1497,-0.3362,0.8686,-31.85,114.03,58.87,5,6
-0.876,-0.1132,0.3333,31.57,32.62,65.66,2,3
-0.4138,0.0366,0.4172,-115.78,-96.32,36.61,10,5
-0.2381,-0.4026,0.2908,75.32,-100.87,108.99,8,4
0.1259,0.5934,0.2933,-50.12,-56.42,132.02,8,3
-1.7719,2.2453,0.6744,7.21,-28.49,-55.93,8,103
-0.2133,-2.32,0.7403,-23.03,-5.95,66.92,2,24
-0.854,1.0707,0.6383,292.25,-77.63,-64.89,8,11
-0.2045,-0.691,0.4787,11.27,-56.91,-115.01,3,11
-0.1435,0.3806,0.4626,29.4,-36.4,-51.94,5,7
-0.1479,0.2879,0.5134,21.07,-13.72,5.67,8,5
0.0351,-0.121,1.6519,-198.38,54.95,-1.4,3,161
-1.4367,-0.283,1.2864,0,-34.58,2.1,2,103
-0.2572,-0.1527,0.5578,53.06,21.07,5.32,11,19
-0.4631,-0.1039,0.4904,-45.43,81.34,20.86,7,19
0.0625,0.2547,0.2225,-53.55,170.24,8.19,3,24
-1.7768,4.4891,2.2868,-491.05,-46.34,-34.72,8,6
-1.8051,3.3374,1.5069,641.62,-79.8,-0.77,5,16
-0.4216,-1.5865,0.8691,79.52,79.59,-15.26,12,13
-1.0843,-0.5007,0.5871,24.99,44.38,-14,9,17
-0.5656,0.2694,0.3709,127.19,-12.04,-2.45,10,13
-0.6056,0.1591,0.4558,2.59,-78.12,-6.37,6,21
0.306,-0.042,0.1542,70.35,-35.21,38.43,9,12
-0.8969,-0.6427,1.3103,-248.57,-53.13,-19.32,3,16
0.1962,1.8041,1.4742,-47.04,37.1,-7.14,3,10
-0.8652,0.0888,0.8833,15.82,78.82,-1.89,8,15
-0.7418,-0.0127,0.3987,108.85,13.58,11.34,8,6
-0.3577,0.0322,0.3855,-80.71,-61.46,-7.77,9,8
-0.1254,-0.002,0.3294,23.59,-37.87,4.06,10,8
-2.6986,2.2809,0.2723,40.18,-29.75,-71.19,5,11
-0.8198,-0.2972,1.3718,351.82,-100.8,2.94,0,4
-0.3094,-0.7627,1.1151,-10.43,61.6,-1.61,3,10
-0.7432,0.1205,0.8008,-36.89,97.02,-18.27,9,14
-0.7481,0.0776,0.5329,26.88,47.32,-5.18,10,17
-0.6061,0.2684,0.4182,15.61,-6.79,-2.8,9,11
-0.631,0.2445,0.4002,-25.9,-56.56,-8.89,3,14
0.0127,-0.4709,0.8184,102.83,-56,14.77,4,10
-0.2913,0.1474,1.3249,12.95,23.03,-5.95,7,6
-0.5592,0.2694,0.9872,0.63,95.62,-22.47,5,9
-0.8564,-0.1069,0.671,46.97,72.73,-21.98,6,8
-0.8213,-0.0498,0.3967,117.46,18.97,-15.19,5,7
-0.6051,0.1957,0.3172,102.76,-42.63,-2.1,8,10
-0.7071,0.6959,0.223,-6.37,-62.51,-8.4,8,7
-1.6533,0.2987,1.4235,-290.71,-41.72,-1.75,7,12
-0.6149,2.2224,1.3186,121.59,-26.53,15.4,0,7
-0.6822,0.4646,0.7759,-23.45,61.53,11.97,8,5
-0.8379,-0.002,0.5358,-16.52,34.09,6.09,7,4
-0.7774,-0.0659,0.3192,0.98,-17.64,11.9,5,7
-0.6295,0.3289,0.3597,-5.39,-66.71,10.22,5,3
-1.1956,0.1298,0.6842,-56.28,-104.58,8.61,1,0
0.0786,0.8164,1.5279,-36.82,-47.81,0.28,4,9
-0.3558,0.039,1.1761,0.77,62.51,-6.58,3,12
-0.7422,0.1874,0.7989,-13.58,90.37,-10.43,8,7
-0.8008,0.0756,0.4997,22.12,40.95,-0.35,9,5
-0.6998,-0.04,0.4016,30.24,-25.27,8.61,4,4
-0.5763,0.5402,0.2567,-9.94,-75.32,-4.48,7,4
0.3387,-1.5416,1.0716,81.9,-77.77,9.38,8,9
-0.2338,-0.5046,1.2127,-14.77,34.65,-10.57,0,3
-0.7379,0.1074,0.8813,-19.81,88.55,-9.52,7,11
-0.9521,-0.161,0.4821,-3.36,41.79,-6.58,7,9
-0.6486,-0.2757,0.3357,27.65,-23.1,9.38,8,9
-0.2157,0.0634,0.2406,12.81,-62.72,-2.66,3,2
-1.0775,-1.4669,0.6198,-102.69,-139.93,15.68,8,5
-0.4397,0.0673,1.303,-101.29,0,-10.43,8,3
-0.5085,0.0786,1.0048,-17.22,85.54,-2.1,5,3
-0.9355,0.1552,0.5812,-30.24,55.65,-6.3,8,7
-0.7408,0.0073,0.3797,14.7,-2.1,7.91,7,8
-0.6495,0.2718,0.3431,10.36,-62.23,2.03,7,5
-0.2996,-0.632,0.6202,43.12,-101.92,24.92,3,1
-0.306,0.0693,1.2595,-3.29,-8.61,-13.72,5,7
-0.4978,0.1015,1.0297,-5.11,78.89,-6.58,8,7
-0.8174,0.124,0.6671,-25.62,76.86,-3.15,1,4
-0.853,0.141,0.4221,-17.43,20.86,4.2,0,4
-0.7037,-0.1469,0.3348,-1.61,-46.69,17.36,4,4
-1.6816,-0.0644,0.7544,-48.3,-87.99,45.71,4,16
0.0503,0.693,1.5484,-11.48,-49.7,-6.44,8,7
-0.4817,-0.1523,1.1414,5.53,58.24,-10.57,7,0
-0.6612,0.1918,0.7837,-5.81,86.03,-3.92,7,10
-0.8516,-0.0937,0.4646,-18.97,36.89,-1.19,8,8
-0.6822,-0.04,0.3479,-12.67,-21.77,8.19,3,0
-0.812,0.2206,0.3231,3.99,-75.18,19.46,2,3
-0.2069,0.569,1.4147,5.6,-78.33,13.51,3,5
-0.327,-0.0874,1.3,-10.36,38.08,-12.6,7,8
-0.6173,0.1269,0.8755,1.82,84.14,-2.8,4,4
-0.8276,-0.0532,0.3943,3.71,20.02,0.35,7,7
-0.6046,-0.1142,0.3318,21,-41.79,7.63,12,7
-1.1434,0.4333,0.3992,-28.84,-68.32,13.09,7,7
0.08,0.8023,1.3928,-21.07,-47.81,-4.27,3,8
-0.4768,-0.0342,1.058,-4.06,38.99,-4.2,7,5
-0.6647,0.1645,0.7647,-0.91,59.08,3.5,5,5
-0.8169,0.0517,0.5392,-20.37,1.12,1.89,8,8
-0.7462,-0.0849,0.4685,-3.71,-33.11,16.1,7,7
-0.5924,0.1757,0.6515,8.54,-69.51,24.08,0,0
-0.2884,0.265,1.3093,-13.93,1.4,-15.96,6,7
-0.5075,0.0503,0.9862,-2.38,70.77,-5.32,10,4
-0.8794,0.1298,0.6827,-13.09,61.32,-1.96,10,2
-0.7676,0.123,0.446,-11.34,9.94,-1.26,11,5
-0.67,-0.0293,0.3636,4.06,-49.42,8.47,12,7
-0.7666,0.3875,0.9536,57.96,-80.5,12.6,6,3
-0.3533,0.2894,1.2805,-3.22,4.06,-10.36,8,8
-0.5846,-0.1171,0.9477,3.5,63.91,-1.54,2,10
-0.8613,0.1269,0.5592,-5.11,31.78,-2.24,8,10
-0.7208,0.0468,0.4304,14.91,-14.21,4.97,3,6
-0.7369,0.2342,0.2616,-3.43,-63,6.65,6,8
-0.7213,0.9618,1.3903,46.69,-63.7,-0.84,5,3
-0.4246,0.1137,1.118,-10.57,46.34,-4.97,8,6
-0.7271,0.161,0.7608,-7,68.88,1.96,7,8
-0.7852,0.0478,0.4885,-12.67,18.69,-0.63,6,7
-0.711,-0.1015,0.3806,-8.96,-35.14,6.65,9,2
-1.3635,-0.2411,0.3963,7.84,-91.42,27.72,0,6
-0.2552,0.4431,1.3386,-1.33,-40.39,-5.88,7,3
-0.4534,0.0278,1.099,1.96,56.28,-4.62,4,6
-0.7501,0.1659,0.7408,-9.31,72.87,-0.7,12,6
-0.8301,0.0952,0.4924,-4.34,31.36,-3.29,6,0
-0.6129,-0.144,0.4158,22.26,-48.58,3.22,5,8
-1.9461,0.1176,0.8252,-49.91,-85.54,19.74,8,6
-0.2943,0.4465,1.4142,-16.66,-31.15,-7.77,8,6
-0.4807,0.0527,1.0848,1.61,61.39,-1.82,0,13
-0.7452,0.2264,0.7305,-8.33,73.92,-1.82,5,8
-0.832,0.0595,0.4797,-4.9,23.94,-2.03,10,8
-0.6905,-0.0961,0.4002,-0.14,-35.28,4.76,5,7
-1.4181,0.3387,0.5114,-23.73,-74.83,19.74,0,3
-0.0337,0.549,1.4791,9.52,-53.9,-4.34,5,10
-0.4148,0.0137,1.0951,-0.14,52.43,-4.9,4,6
-0.8023,0.2513,0.7017,-5.04,69.02,-1.68,7,9
-0.7666,-0.1249,0.448,9.73,11.41,2.31,8,3
-0.6354,0.0961,0.3626,5.95,-44.24,4.55,8,9
-0.6866,-0.53,0.6427,15.4,-105.49,15.12,8,8
-0.4187,0.0264,1.2517,-14.63,-8.33,-9.66,0,3
-0.508,0.0917,0.9984,-4.62,72.94,-0.07,3,8
-0.8725,0.1015,0.6315,-19.46,59.99,-3.43,4,6
-0.7637,0.0449,0.4616,-3.5,5.67,0.7,6,2
-0.6759,0.1122,0.3806,10.43,-48.86,1.96,4,8
-0.4416,-0.547,0.5939,14.7,-102.55,11.41,9,8
-0.3187,0.141,1.2693,-2.94,-8.82,-8.12,5,10
-0.5256,0.1035,0.9838,-3.01,69.16,-0.49,7,6
-0.8662,0.1376,0.6481,-19.11,60.2,-3.08,9,8
-0.7891,0.0805,0.4607,-2.59,6.58,0.14,8,10
-0.7237,0.0288,0.3597,5.39,-49.91,7.42,6,6
-1.0199,-0.4314,0.6442,-12.74,-118.79,17.01,8,5
-0.1142,0.468,1.443,-11.41,-31.5,-4.97,3,7
-0.4631,0.0664,1.099,2.31,69.16,-5.25,3,4
-0.7183,0.2347,0.7569,-8.89,81.13,-4.97,6,3
-0.7979,0.0971,0.4943,0.14,27.79,-3.57,2,10
-0.652,-0.0288,0.3709,-1.68,-35.7,2.1,8,7
-1.4445,-0.347,0.4929,-19.95,-78.4,21.7,7,4
-0.3436,0.1362,1.3171,0.07,-42.49,-0.42,5,8
-0.4397,0.0717,1.1024,4.27,47.53,-3.5,8,6
-0.7549,0.2162,0.7842,-16.17,67.13,-2.73,12,6
-0.7857,0.0673,0.5031,-0.42,24.64,-5.6,7,10
-0.7052,-0.0488,0.3845,11.83,-26.53,4.13,6,7
-0.9004,0.3416,0.3587,-2.24,-71.96,6.09,8,7
-0.0971,0.6427,1.3288,0.77,-58.66,5.46,8,8
-0.385,0.059,1.1331,-2.8,30.03,-2.94,7,3
-0.7139,0.1937,0.7657,3.64,52.29,-0.84,8,4
-0.7491,-0.0063,0.5187,0.35,15.05,0.14,6,8
-0.7564,0.0996,0.3977,-2.66,-34.09,5.74,12,4
-0.2904,-0.0581,0.8067,44.66,-69.16,10.15,6,5
-0.3318,0.2235,1.1907,2.38,0.98,-6.09,7,5
-0.5661,0.0781,0.9384,-6.72,55.79,-1.12,8,7
-0.8306,0.1479,0.6612,-16.94,41.02,-2.24,3,8
-0.773,0.0351,0.4582,3.5,-2.52,5.81,0,5
-0.7925,0.1932,0.4885,1.47,-50.68,11.9,4,6
-0.2704,0.5963,1.2234,0.35,-47.95,4.06,7,5
-0.4919,0.019,1.036,-0.7,37.03,-3.85,10,6
-0.7178,0.2176,0.733,-0.14,44.94,-2.03,5,6
-0.7584,0.0117,0.5173,14.7,6.23,4.55,0,9
-0.6949,0.1449,0.3767,0,-33.46,7.7,9,6
0.0283,-0.7203,0.7364,30.45,-52.01,1.05,5,10
-0.3884,-0.002,1.1239,19.25,8.47,-4.34,11,4
-0.6315,0.1186,0.8618,-7.21,49.98,-0.49,8,8
-0.8369,0.0649,0.591,-10.85,21.77,-0.63,10,3
-0.7369,0.083,0.4197,3.43,-28.77,6.3,7,6
-0.8823,-0.4778,0.9091,-31.22,-77.98,11.9,11,9
-0.4338,-0.0112,1.1034,8.19,-5.6,-4.69,6,6
-0.5763,0.1518,0.9257,-4.48,45.36,-0.14,4,4
-0.8359,0.1015,0.6271,-17.08,23.03,-0.77,10,0
-0.7291,0.1298,0.4734,8.19,-18.13,6.65,8,7
-0.8242,0.507,0.6783,-23.66,-55.51,10.64,11,8
-0.2591,0.2279,1.2161,-36.26,-18.13,-3.85,4,8
-0.508,-0.0083,0.9853,0.77,41.79,-3.08,1,7
-0.7452,0.1942,0.7022,4.06,40.67,-0.77,3,0
-0.7652,0.1005,0.5075,12.88,-0.35,6.65,6,9
-0.8452,0.1923,0.4587,-12.46,-49,7.21,8,3
-0.4075,0.7452,1.1649,21.84,-61.25,6.86,10,8
-0.386,0.2133,1.1341,-12.53,23.59,-6.79,0,6
-0.6461,0.0498,0.8316,-5.11,54.74,-1.05,10,3
-0.8267,0.0932,0.6149,-13.44,32.41,-1.26,3,12
-0.7554,0.0698,0.4738,-1.61,-16.73,5.6,0,9
-0.6588,-0.1484,0.5456,14.98,-67.83,13.37,3,8
-0.327,0.3977,1.1897,5.32,-41.16,2.52,4,8
-0.4709,0.0781,1.0512,-3.71,34.02,-5.39,3,6
-0.651,0.1064,0.7706,-3.5,50.26,-0.56,6,7
-0.8179,0.022,0.6032,-11.55,21.42,4.48,0,0
-0.8057,0.1454,0.4729,-6.3,-28.28,9.24,9,6
-0.5402,0.3665,0.9374,18.83,-57.61,9.73,7,4
-0.4172,0.242,1.1253,-8.75,11.41,-8.68,6,0
-0.6222,0.0381,0.8359,-2.38,43.96,-2.1,8,6
-0.7798,0.1342,0.6041,-6.93,21.77,-0.84,8,8
-0.8208,0.0532,0.5026,-2.87,-25.13,3.08,10,5
-0.6578,0.0508,0.7788,9.24,-58.66,8.68,7,2
-0.407,0.2342,1.1244,-6.37,0.56,-5.88,4,10
-0.6002,0.0615,0.8506,-0.98,42.21,-1.82,9,5
-0.7525,0.1547,0.6144,-3.15,21.21,-2.1,6,8
-0.8237,0.0429,0.5305,1.75,-34.72,5.11,1,6
-0.5412,0.0805,0.8057,14.77,-60.27,10.5,8,5
-0.3645,0.1161,1.1766,-8.26,6.79,-6.09,8,10
-0.6027,0.0542,0.894,-3.15,52.85,-0.28,6,0
-0.8682,0.0215,0.6549,-3.29,32.69,4.2,7,8
-0.7559,0.0737,0.4519,17.08,-16.03,7.35,3,9
-0.6359,0.4426,0.5514,-37.52,-56.56,-1.05,8,9
-0.2655,1.0404,1.2141,-26.67,-31.78,1.19,6,6
-0.4958,0.0303,0.9658,-11.34,25.62,-1.68,13,4
-0.6812,0.1235,0.7418,0.35,32.48,-0.7,3,8
-0.7857,0.0761,0.5617,-1.75,-1.61,0.63,0,4
-0.6329,0.122,0.7613,3.85,-35.42,3.5,8,10
-0.4851,0.1415,1.0355,-0.28,2.38,-4.55,3,4
-0.6373,0.0737,0.8613,2.94,33.95,-1.47,3,5
-0.7969,0.0381,0.609,5.46,12.81,1.4,3,9
-0.793,0.2352,0.4953,-10.15,-29.61,-0.77,4,7
-0.5002,0.5256,1.0995,28.63,-42.77,-1.12,4,5
-0.4704,0.1542,1.1039,-7.14,31.78,-5.88,9,8
