ax,ay,az,gx,gy,gz,toe,heel
-2.6118,-0.3455,-0.386,45.57,-225.96,141.75,13,3
-3.0188,-1.1068,-1.9154,119.14,-29.19,42.84,7,16
-0.8394,0.3235,0.3831,-414.82,237.3,-20.86,12,199
-2.0184,-1.2664,1.8115,-110.32,265.3,-4.69,12,740
-1.3596,1.1258,0.6739,40.11,172.06,-54.6,3,1071
-0.671,-0.6866,0.6642,6.79,25.62,-20.02,3,1046
-0.6037,0.0956,0.9106,-52.22,7.42,-6.44,8,920
-0.5758,0.2094,0.8491,-8.61,9.31,-1.75,26,718
-0.591,0.1708,0.8355,-7.91,7.42,-1.89,92,450
-0.5954,0.1625,0.8174,-1.68,4.69,-5.25,180,211
-0.6007,0.1469,0.8189,0.28,8.61,-8.05,322,50
-0.5978,0.2484,0.8325,4.06,10.15,-8.89,441,28
-0.5846,0.1352,0.8438,3.64,19.39,-8.82,556,16
-0.5539,0.1747,0.8984,-1.33,43.54,-12.6,671,20
-0.4968,0.1152,0.9775,-9.73,91.77,-19.04,783,13
-0.4704,0.0312,1.0238,-7.21,171.5,-17.01,870,18
-0.4343,0.324,1.0058,-0.56,275.52,-37.73,825,13
-0.7501,0.3899,1.0716,-102.9,434.28,-86.66,396,0
-2.155,0.3274,1.0043,6.44,499.52,-50.4,63,18
-1.992,0.6222,1.4367,105.63,175.98,-77.42,14,17
0.9077,0.6642,1.443,-18.41,-141.61,-68.11,15,13
-0.3172,0.2967,0.9599,39.55,-224.91,2.73,8,10
-0.71,0.0322,0.7686,20.93,-300.79,86.66,9,9
-0.6632,-0.0083,0.6803,50.96,-304.08,75.32,5,18
-1.2449,-0.1596,0.8955,112.07,-308.84,22.47,16,17
-1.3986,0.2635,1.0063,100.52,-325.57,45.85,5,8
-1.9823,0.3636,1.118,68.6,-310.59,121.17,18,5
-2.4995,-0.0932,0.3382,78.47,-266.28,168.14,15,13
-2.622,-1.3,-1.6646,77.56,-63.14,79.24,11,7
0.4856,0.7213,-0.5549,-157.71,126.42,-44.66,13,31
-1.5162,-1.1161,0.7979,-160.3,288.54,10.5,8,663
-0.8198,-0.3055,0.8999,18.48,153.23,-55.86,7,1045
-1.2507,-0.224,1.0536,-217.49,23.87,-25.76,9,1065
-0.7008,0.57,0.9301,20.23,4.83,-12.53,7,976
-0.5627,0.1542,0.8828,26.18,7.42,-1.47,12,830
-0.5817,0.2211,0.8257,2.8,8.54,3.22,17,605
-0.5817,0.1786,0.8174,-6.16,8.4,-1.47,24,422
-0.6085,0.1279,0.8018,-5.25,6.44,-3.01,85,275
-0.5876,0.1191,0.8203,-0.49,6.16,-6.72,164,113
-0.6007,0.1298,0.8218,0.42,12.25,-9.73,296,43
-0.5919,0.1537,0.8569,4.2,20.23,-10.78,433,31
-0.5505,0.1342,0.9126,-1.75,48.37,-13.65,568,17
-0.5075,0.1444,1.0136,-2.94,113.19,-17.57,685,11
-0.4543,0.2264,1.0228,3.43,200.48,-20.86,735,19
-0.303,0.4509,1.0521,-8.61,332.5,-53.55,578,7
-1.5816,-0.3377,1.1209,-32.55,490.35,-56.42,138,20
-2.7948,0.3987,1.2546,82.53,326.9,-94.36,18,18
-0.549,0.3294,2.3209,12.67,-104.16,-87.36,17,15
-0.0717,0.3777,1.0702,22.89,-166.95,-63.21,10,18
-0.4006,0.4626,0.7662,1.89,-239.61,35.7,3,16
-0.8316,0.1371,0.6842,36.19,-281.33,93.03,8,13
-0.9482,-0.059,0.7657,61.67,-290.57,65.45,8,7
-1.2825,0.3021,0.8735,84.42,-297.15,44.1,9,6
-1.5211,0.3318,1.1366,67.27,-280,94.43,12,6
-2.1887,-0.0488,0.9384,87.71,-259.49,145.04,8,16
-2.3634,-0.1508,-0.2264,83.02,-217.56,123.62,7,9
-2.4693,-0.8867,-1.5977,77.63,-33.6,36.4,14,10
-0.4021,0.4163,0.8291,-532.42,246.4,-40.11,7,95
-1.3078,-0.0234,1.6202,-55.16,277.27,42.7,10,676
-1.1888,0.4543,0.4031,131.53,148.26,-52.43,7,966
-1.0326,-0.4182,0.3226,-254.38,12.46,-21.91,7,992
-0.5592,0.5871,0.9638,4.9,0.49,-7.63,9,939
-0.551,0.3021,0.8882,9.24,1.61,0.7,15,812
-0.5724,0.2089,0.8364,2.73,2.73,0.49,28,573
-0.5802,0.1825,0.8296,-4.48,4.55,-3.92,84,345
-0.5968,0.1479,0.8252,-6.02,9.73,-4.76,147,95
-0.589,0.1435,0.8267,-2.52,17.57,-6.58,276,31
-0.6032,0.1518,0.8228,5.04,24.15,-7.56,376,30
-0.569,0.1698,0.876,4.69,42.98,-9.66,496,15
-0.5353,0.1132,0.9526,1.61,83.16,-10.99,604,21
-0.488,0.0669,0.9965,12.53,151.55,-11.27,656,22
-0.4358,0.2582,1.0111,18.34,254.66,-15.19,645,21
-0.5261,0.2035,1.0399,-62.58,410.06,-39.62,351,18
-1.8886,0.1801,1.0404,40.81,495.39,-37.38,39,18
-2.2531,0.5578,1.3727,55.86,239.47,-107.24,16,27
0.4743,0.7559,1.524,70.28,-134.33,-118.65,12,19
-0.1469,0.9374,0.975,4.13,-196.77,-44.94,6,16
-0.4329,0.3597,0.6983,-2.31,-271.74,92.61,11,20
-0.7681,0.061,0.7013,19.11,-279.86,114.66,10,16
-1.1688,-0.1986,0.8389,51.31,-313.67,58.1,18,14
-1.2786,0.2611,0.8916,83.09,-319.9,28.84,13,11
-1.6821,0.4363,1.0477,60.76,-291.9,51.8,7,11
-2.562,0.0161,0.5817,113.26,-273.21,112.56,17,7
-2.2375,-0.2294,-0.7296,55.3,-156.38,121.38,14,15
-2.2604,-1.2434,-0.956,28.98,66.43,31.5,8,14
0.589,-0.9409,2.2814,-248.36,161,27.37,7,382
-2.4527,-0.853,1.8232,-53.97,188.09,-68.74,8,912
-2.2668,1.8388,0.9384,21.42,7.7,-51.1,11,1001
-0.631,-0.2074,0.9892,43.75,6.16,-22.05,4,955
-0.6334,-0.1132,0.8545,-6.72,4.97,-10.29,8,816
-0.6056,0.0966,0.8398,-3.01,3.57,0.84,23,605
-0.5915,0.1771,0.8154,-1.82,4.69,-0.28,63,350
-0.59,0.1518,0.8228,-4.62,6.16,-4.06,118,103
-0.5846,0.1249,0.8325,-5.25,11.83,-6.02,192,31
-0.5919,0.1327,0.8237,-3.99,20.79,-6.86,309,28
-0.588,0.1586,0.8457,1.4,30.8,-10.92,422,15
-0.5827,0.1357,0.874,-5.11,55.72,-10.08,543,18
-0.5475,0.1459,0.9472,-1.75,94.57,-12.18,623,26
-0.4865,0.1488,0.9916,3.29,165.34,-16.52,689,24
-0.3362,0.4002,1.0287,2.59,294,-39.34,647,18
-1.1356,0.0771,1.1741,-86.24,449.05,-67.06,244,7
-3.2447,0.4065,1.322,40.74,424.34,-98.77,24,15
-0.9945,0.8394,2.7645,26.46,18.27,-83.09,14,12
0.1806,0.4402,1.0033,0.91,-152.39,-60.06,10,9
-0.303,0.4285,0.812,11.06,-216.58,71.12,7,7
-0.754,0.1493,0.6471,1.89,-279.79,114.59,9,18
-1.0009,-0.1318,0.6861,23.17,-294.56,83.3,14,11
-1.3225,0.2196,0.7701,40.46,-304.71,64.75,18,14
-1.3244,0.3245,0.9414,19.18,-299.39,87.22,8,14
-2.0559,0.4514,0.954,47.32,-295.47,105.7,14,7
-2.2121,-0.1415,0.1552,92.47,-244.58,114.1,11,5
-2.459,-0.6969,-0.9941,81.06,-96.25,56,10,9
-1.8471,0.4841,0.0966,77.98,120.75,-34.09,13,10
0.3299,-0.7159,0.0712,172.2,261.52,-18.13,4,558
-1.4079,-0.2255,1.3186,-72.52,174.37,-70.98,7,1030
-0.9257,-0.4597,0.9989,-180.04,29.68,-25.41,0,1066
-0.7008,0.2728,0.8115,-17.36,9.66,-11.13,6,989
-0.5788,0.1371,0.8735,-4.9,13.02,-2.45,14,835
-0.5963,0.1606,0.8198,-3.01,15.61,1.12,29,596
-0.5836,0.2035,0.8106,-1.82,17.5,-2.59,76,355
-0.6324,0.1591,0.7906,-3.85,11.62,-4.69,144,135
-0.6222,0.1723,0.7915,-2.8,9.59,-8.19,273,36
-0.6315,0.1332,0.8145,-1.19,13.23,-8.33,425,31
-0.5919,0.1693,0.8594,1.82,29.68,-8.47,545,21
-0.5514,0.0996,0.9414,-2.8,68.04,-10.92,657,23
-0.508,0.0586,1.0024,-0.42,139.09,-10.22,743,18
-0.5007,0.3694,1.0204,7.98,230.37,-23.17,744,16
-0.4397,0.4616,0.9999,-48.58,382.83,-92.4,473,12
-1.9315,0.1044,1.1082,14.28,483.98,-84.98,86,17
-2.6132,0.5139,1.4284,59.57,270.62,-132.86,20,11
0.4939,0.9135,1.7124,54.67,-131.81,-57.89,16,14
-0.0566,0.388,0.9736,28.77,-169.26,18.62,8,9
-0.4709,0.1,0.7993,14.21,-242.13,106.82,9,9
-0.8252,-0.0322,0.7979,51.45,-297.43,103.04,11,13
-1.0111,-0.2596,0.8677,86.1,-320.11,51.73,10,16
-1.3488,0.1103,1.0131,92.12,-324.1,49.77,14,9
-1.7451,0.3465,1.1922,66.78,-338.73,88.83,7,3
-2.5415,-0.0444,0.6647,94.85,-302.75,141.68,12,6
-2.5347,-0.4729,-0.8462,26.95,-173.88,109.83,12,15
-1.6753,-2.0433,-1.1834,56.91,63.91,23.52,11,9
2.4171,-0.9819,1.5084,68.6,219.52,-48.58,10,543
-0.7471,-0.1244,1.222,-51.94,163.17,-84.7,10,1040
-2.3673,0.6578,1.3688,-105.14,44.1,-41.93,8,1107
-0.713,0.3411,0.9209,47.81,4.2,-18.69,5,1029
-0.6364,0.1576,0.8662,11.2,4.97,-5.46,6,872
-0.6076,0.2196,0.8096,-5.81,8.26,2.1,12,626
-0.5885,0.2006,0.8145,-9.94,9.73,-1.96,12,415
-0.6154,0.1586,0.8042,-7.42,11.83,-5.46,74,214
-0.6115,0.1225,0.8037,-3.08,15.89,-8.61,164,66
-0.6232,0.1664,0.8135,0.7,14.98,-11.83,315,33
-0.5924,0.1479,0.854,0.77,30.38,-11.13,482,24
-0.5475,0.1527,0.9204,-0.84,59.85,-13.93,591,23
-0.4836,0.122,1.0033,-8.26,126.91,-16.24,698,23
-0.4699,0.3157,1.0067,7.28,218.4,-16.87,702,21
-0.3182,0.4416,1.0155,-29.96,365.54,-70.7,492,6
-1.9227,-0.2952,1.1112,-27.16,480.9,-67.76,98,16
-2.7108,0.4836,1.4342,90.02,301.7,-112.84,22,30
-0.8101,0.7642,2.0842,28.56,-115.08,-86.66,6,16
0.1074,0.1415,0.8198,5.88,-148.4,-45.36,7,12
-0.5178,0.3836,0.7774,-11.06,-244.09,83.86,11,16
-0.6842,0.0976,0.6837,16.52,-286.79,107.52,17,12
-1.0468,-0.1342,0.7901,53.13,-306.46,63.84,9,17
-1.3459,0.2918,0.8867,67.62,-313.46,46.97,16,12
-1.6333,0.286,1.0965,65.03,-307.86,83.79,8,7
-2.3312,0.202,0.7691,96.53,-301.28,128.24,14,10
-2.4024,-0.3504,-0.3606,78.82,-192.29,114.45,10,9
-2.561,-0.7481,-1.4172,102.69,-17.29,52.64,13,16
-1.5206,-0.9243,1.2986,-402.85,131.74,13.37,7,266
-2.2775,-1.2873,1.6865,-16.31,180.74,-89.74,7,948
-2.4756,1.8071,1.1043,76.86,77.35,-66.85,3,1081
-0.9765,-0.6032,0.8028,66.22,7.63,-25.55,7,1028
-0.6803,-0.1401,0.8418,-39.13,7.14,-5.11,10,918
-0.6139,0.1142,0.8101,17.15,9.24,0.56,10,711
-0.6046,0.2357,0.8057,-6.58,7.7,-3.15,40,456
-0.6056,0.1376,0.7974,-5.32,7,-7.49,108,185
-0.6041,0.1405,0.8091,1.33,8.12,-8.19,245,48
-0.5998,0.1796,0.8276,3.01,11.27,-11.76,360,32
-0.5919,0.1732,0.8682,-3.85,28.14,-13.23,516,19
-0.5534,0.0981,0.915,-5.04,69.23,-10.08,666,24
-0.5012,0.1732,0.997,-4.97,128.52,-14.84,743,22
-0.4909,0.3406,1.0106,2.45,214.55,-29.75,776,28
-0.3884,0.5036,1.0463,-43.47,358.82,-87.92,546,20
-1.6953,-0.242,1.1351,-19.04,468.37,-83.44,117,15
-2.604,0.5573,1.2649,71.82,306.11,-137.48,18,23
-0.4831,0.8555,2.2106,45.78,-101.99,-60.41,12,12
0.0346,0.1078,0.9794,8.61,-148.68,3.29,9,13
-0.5051,0.2913,0.8374,-7.91,-234.29,95.2,20,11
-0.6998,0.0264,0.6988,52.29,-291.55,104.86,14,8
-1.1234,-0.204,0.8477,71.47,-298.9,58.59,15,17
-1.3586,0.1313,0.9087,93.31,-309.12,53.55,17,17
-1.5748,0.3167,1.0468,79.31,-301.14,78.05,11,12
-2.1496,0.041,0.7042,84.42,-289.38,126,9,10
-2.3263,-0.2216,-0.2718,68.32,-187.88,115.36,7,7
-2.4136,-0.692,-1.2429,83.3,-22.47,47.53,15,8
1.2102,1.1956,-0.2503,-253.96,158.55,-19.53,16,37
-1.3196,-0.5378,1.3649,-86.87,323.61,9.87,18,704
-1.8676,1.4811,0.7569,168.35,158.06,-59.57,8,1080
-0.9745,-0.7257,0.7183,12.39,19.39,-1.12,5,1043
-0.6486,-0.061,0.8369,-49.98,7.14,-7.21,4,950
-0.6173,0.0961,0.8228,-2.38,5.95,0.56,8,779
-0.5754,0.1913,0.8184,-4.48,1.4,0.91,11,557
-0.5885,0.1708,0.8111,-11.13,3.29,-2.87,18,382
-0.5915,0.1547,0.8154,-7.07,6.09,-3.78,68,215
-0.6066,0.1488,0.8047,2.59,6.93,-6.23,147,85
-0.59,0.1366,0.8355,2.45,13.09,-10.08,296,39
-0.5661,0.1269,0.8769,3.15,33.32,-10.99,451,27
-0.5012,0.164,1.0028,-0.07,78.4,-12.6,584,24
-0.4738,0.1366,1.0316,2.03,152.88,-14.98,657,24
-0.428,0.3636,1.016,-16.8,240.94,-29.61,689,20
-0.4436,0.3684,1.0155,-56.28,371.91,-77.49,444,14
-1.706,-0.1913,1.1712,12.11,475.58,-59.22,89,19
-2.5064,0.405,1.3025,110.6,288.54,-89.88,19,23
-1.0673,0.405,2.2614,0.49,-87.85,-70.49,17,13
0.0908,0.2855,1.0921,22.82,-151.2,-29.12,12,16
-0.4333,0.3748,0.8496,12.53,-221.2,45.78,15,14
-0.5397,0.0737,0.6656,29.54,-272.79,83.65,16,17
-1.1219,-0.0834,0.8272,57.19,-288.89,59.36,16,8
-1.118,0.2899,0.8228,54.88,-307.72,57.26,15,11
-1.3918,0.3665,1.0629,46.62,-296.8,95.55,12,16
-2.0101,0.3099,0.8926,34.79,-280.49,132.3,10,9
-2.5693,-0.0659,0.1698,87.29,-235.9,133.14,7,11
-2.3766,-0.7388,-1.2678,78.54,-112.07,61.53,12,13
-2.5005,1.1785,-1.9979,-7.42,94.85,-82.11,11,7
-0.1703,0.0625,0.7369,152.53,266.14,-27.09,10,596
-1.2356,0.1601,0.6442,-17.57,151.76,-80.64,9,1023
-0.5983,-0.7779,0.5036,-194.18,25.76,-31.36,6,1057
-0.5724,0.5758,0.9506,-46.27,8.19,-7.42,4,965
-0.5558,0.3309,0.8911,-8.96,8.4,-0.42,12,771
-0.61,0.2015,0.8164,-6.51,2.94,1.82,17,509
-0.6085,0.1835,0.8203,-6.65,4.13,-1.4,63,277
-0.6002,0.1357,0.813,-2.59,7.07,-3.5,115,69
-0.6022,0.1293,0.8213,-3.15,13.79,-4.76,225,31
-0.6066,0.143,0.8247,1.96,21.35,-5.81,344,28
-0.5749,0.1484,0.875,5.04,41.02,-7.84,455,22
-0.5412,0.1205,0.9467,0.21,84.07,-10.78,583,19
-0.5031,0.1049,0.9765,5.04,150.99,-13.93,640,19
-0.4841,0.3528,0.9599,-0.77,245,-23.8,633,20
-0.608,0.1747,0.9989,-65.24,385.63,-71.19,355,15
-1.9666,0.0542,1.0419,50.96,460.88,-40.81,39,19
-2.0091,0.4787,1.423,118.65,214.69,-78.26,24,23
0.4958,0.6773,1.6275,15.68,-107.73,-90.09,12,13
-0.141,0.3802,0.9731,34.3,-166.11,-29.68,11,11
-0.6115,0.182,0.7754,0.91,-242.27,59.15,17,9
-0.6895,0.183,0.6803,11.34,-277.34,84.91,12,14
-1.0302,-0.0068,0.772,50.19,-302.12,60.34,12,17
-1.2239,0.3743,0.9189,44.52,-300.3,67.83,13,8
-1.6426,0.487,1.1897,28.07,-294.42,106.4,11,10
-2.5561,-0.1049,0.8555,70.14,-289.59,128.66,10,14
-2.3278,-0.3445,-0.4368,114.1,-203.7,106.12,9,7
-2.1731,-0.67,-1.525,71.61,-35.07,10.5,8,3
-1.3596,-0.6544,0.9267,-257.04,120.4,-35.91,10,252
-2.3844,-1.3879,1.6172,-100.66,233.73,-31.08,10,820
-2.9568,1.6494,1.2966,84.07,23.87,-55.65,8,1062
-0.5187,-0.0117,1.0102,47.46,9.03,-9.45,6,1027
-0.5466,-0.1405,0.8379,-3.5,8.68,0.28,3,897
-0.6168,0.1157,0.8179,-4.9,3.99,1.47,12,655
-0.5778,0.1791,0.8189,-6.02,3.29,-1.61,15,395
-0.5954,0.1503,0.8179,-10.85,7.28,-5.88,72,133
-0.5939,0.1391,0.8276,-8.33,9.8,-8.4,172,30
-0.6051,0.1152,0.8247,-0.35,16.66,-7.49,295,30
-0.588,0.1366,0.8394,2.38,31.36,-9.87,421,26
-0.5602,0.1132,0.9189,-2.45,58.73,-11.34,554,22
-0.5026,0.1523,0.9965,2.52,118.65,-13.3,641,24
-0.4709,0.2796,0.9867,6.86,204.33,-21.42,670,19
-0.3987,0.4168,0.9765,-27.51,329.98,-55.51,541,22
-1.5821,-0.2996,1.0043,-35.21,464.52,-36.12,142,8
-2.8128,0.3626,1.1351,88.9,341.67,-83.3,15,22
-1.2493,0.3967,1.9247,-29.75,-34.3,-82.74,8,10
0.1362,0.4719,1.0643,3.71,-126.14,-100.03,11,16
-0.4006,0.5266,0.8511,14.98,-230.3,18.13,16,12
-0.55,0.224,0.6534,13.72,-274.96,82.81,15,12
-1.0731,0.1142,0.7779,34.37,-299.11,71.96,9,13
-1.1341,0.3509,0.7808,70.77,-311.36,60.69,9,15
-1.383,0.4778,1.0199,42.63,-274.26,90.86,5,10
-2.2116,0.4182,1.0072,35.42,-277.06,127.82,18,8
-2.3073,-0.0942,0.0966,110.46,-230.65,154,18,7
-2.5156,-0.8603,-1.2771,73.29,-92.89,80.43,12,12
-1.2917,1.5509,-1.1566,-117.74,134.89,-46.2,13,7
-0.2596,0.652,0.8403,23.87,278.04,28.14,9,602
-1.6045,-0.1566,0.7676,-14.84,144.97,-82.11,14,1046
-1.0575,-0.487,0.4543,-244.37,20.51,-27.51,8,1059
-0.5295,0.6944,0.9296,-20.02,5.18,-7.21,9,1008
-0.5714,0.3392,0.8818,17.22,3.08,-3.99,10,850
-0.6002,0.1615,0.8198,-9.94,-0.98,-1.26,7,585
-0.5846,0.1562,0.832,-9.17,2.59,-1.47,52,365
-0.5919,0.1552,0.8247,-9.87,6.51,-3.5,115,160
-0.5797,0.1352,0.8306,-2.73,8.54,-5.74,230,53
-0.5861,0.1391,0.835,0.77,18.41,-9.52,366,31
-0.5729,0.1279,0.8779,7.84,39.27,-8.68,486,27
-0.4997,0.1547,0.9897,-7.28,79.24,-11.62,607,26
-0.4582,0.2562,1.0204,14.63,186.13,-22.26,709,18
-0.3616,0.4553,1.0165,-13.02,302.61,-60.06,636,20
-1.1146,0.0264,1.0878,-98.21,437.43,-94.29,231,16
-2.9944,0.1581,1.3459,33.67,409.64,-95.9,25,22
-1.1863,1.6002,2.5683,19.46,45.43,-70.63,3,21
0.5056,0.6881,1.221,5.04,-125.23,-43.54,12,12
-0.2113,0.326,0.8818,33.88,-189.98,69.37,8,11
-0.6281,0.0278,0.7427,23.17,-256.2,104.93,15,10
-0.8316,-0.0786,0.791,25.41,-287.98,82.6,17,7
-1.1522,0.1035,0.8413,69.58,-305.55,56.14,13,13
-1.3274,0.3221,1.0272,42.77,-284.83,73.78,8,5
-1.9222,0.3963,0.955,52.92,-281.89,99.26,17,9
-2.3951,0.3704,-0.0517,103.81,-231.7,113.05,13,14
-2.0725,-0.3645,-0.9292,124.6,-135.87,81.55,13,7
-2.2643,0.2562,-1.3161,61.04,48.44,-19.18,11,4
0.3577,-1.3581,1.9681,-41.37,195.3,81.41,12,460
-2.0623,-1.3547,1.4684,-51.1,187.11,-60.76,12,907
-2.4903,2.2184,1.3108,93.1,15.54,-50.61,2,1051
-0.6778,-0.3255,0.9897,91.7,8.26,-24.64,3,996
-0.6793,-0.2738,0.793,-20.02,5.53,-8.47,6,892
-0.651,0.1283,0.8008,4.83,0.77,1.82,40,650
-0.6012,0.1659,0.8037,-0.7,0,-0.42,104,356
-0.6002,0.1303,0.8115,-2.03,7.7,-2.59,183,96
-0.5876,0.1503,0.8198,2.03,16.03,-3.15,257,40
-0.6085,0.1747,0.8072,3.08,23.73,-6.3,400,33
-0.6071,0.1708,0.8472,4.27,38.99,-8.61,516,18
-0.5632,0.1127,0.917,3.01,75.74,-9.24,610,22
-0.5163,0.1205,0.9584,5.53,137.27,-12.18,678,23
-0.508,0.3465,0.9706,5.81,233.17,-27.58,671,20
-0.6198,0.2967,0.9955,-64.4,382.48,-79.1,384,16
-1.8046,0.2298,1.1366,22.82,462.28,-68.04,56,19
-2.2487,0.4973,1.2766,81.83,239.61,-112.07,16,24
0.3318,0.8555,1.6143,43.4,-121.31,-74.41,15,19
-0.0878,0.082,0.976,54.88,-168.7,4.13,14,7
-0.4573,0.2079,0.8037,23.66,-240.31,96.67,15,7
-0.8779,0.0273,0.833,48.16,-296.66,110.32,14,7
-1.0838,-0.3021,0.8252,82.67,-316.4,53.69,14,15
-1.3132,0.102,0.955,77.35,-291.2,39.9,13,7
-1.8622,0.4421,1.0502,58.17,-298.34,80.99,10,5
-2.1526,0.0322,0.469,90.58,-260.12,144.76,11,16
-2.4864,-0.6281,-0.7584,22.68,-134.26,105.35,9,12
-2.9568,0.2904,0.5641,61.88,26.25,-38.57,15,8
1.1536,-1.3957,1.2517,83.58,217.98,22.54,16,506
-1.2649,-0.7906,1.5304,-43.82,166.67,-74.9,1,898
-2.5064,1.3278,0.711,-85.89,23.52,-44.38,8,1036
-0.6271,0.0117,0.9174,83.3,0.56,-17.71,7,1005
-0.5251,0.0503,0.8935,25.27,2.52,-2.31,5,883
-0.6129,0.2186,0.8101,7.07,1.4,0.84,9,672
-0.5807,0.1615,0.8169,-2.38,0.84,0.21,14,450
-0.589,0.1435,0.8242,-4.9,4.83,-2.1,60,258
-0.5939,0.1581,0.8052,-6.3,6.23,-6.02,131,83
-0.5778,0.1196,0.8374,-7.77,14.42,-12.04,297,37
-0.5519,0.1176,0.8867,5.25,40.39,-13.3,431,31
-0.5046,0.0893,0.9765,-3.5,85.54,-10.5,586,19
-0.5012,0.081,0.9736,-0.07,156.03,-15.4,653,17
-0.4851,0.3167,0.9999,-6.37,258.79,-43.82,659,19
-0.8228,0.0864,0.9511,-68.11,400.05,-75.04,318,19
-1.8583,0.2401,1.0375,16.66,467.32,-54.95,40,16
-2.0345,0.3592,1.138,115.64,204.54,-74.9,20,23
0.6417,0.7676,1.3049,-9.66,-150.64,-55.23,16,14
-0.1781,0.0605,0.9955,27.09,-202.51,-1.47,14,14
-0.6373,0.2377,0.7344,-4.27,-277.41,72.1,19,11
-0.8345,0.1757,0.6983,35.63,-299.67,82.74,12,16
-1.1419,0.0176,0.8047,76.65,-316.54,50.33,5,11
-1.4889,0.3382,1.0243,74.62,-307.51,59.15,7,8
-1.8773,0.4685,1.0277,70.28,-285.81,94.57,11,16
-2.073,0.0512,0.4719,118.58,-255.78,143.5,17,6
-2.5615,-0.917,-0.8194,71.12,-151.55,101.08,10,12
-2.3292,-1.0726,-0.794,5.32,40.88,21.98,11,15
-1.607,-0.3421,1.5304,-339.01,102.9,11.13,10,226
-2.9656,-0.8701,1.9008,-40.39,219.52,-29.89,6,823
-0.7335,0.9804,0.7832,-9.8,150.5,-48.44,6,1124
-1.2527,0.2464,0.7642,-50.68,46.27,-43.68,8,1118
-0.7291,0.0093,0.8965,-31.85,4.97,-19.88,11,971
-0.6007,0.1391,0.8413,-0.98,5.32,-0.63,10,675
-0.6134,0.1801,0.8228,-5.88,2.73,-1.61,76,374
-0.6046,0.164,0.8203,-10.71,7.56,-3.22,178,104
-0.5954,0.1357,0.8272,0.49,16.87,-5.39,300,31
-0.6207,0.1879,0.8154,-7.91,25.06,-8.26,425,21
-0.5944,0.1352,0.8647,-9.24,39.55,-10.78,582,26
-0.5622,0.103,0.9487,-7.49,80.85,-12.11,684,27
-0.5002,0.1503,0.976,-3.85,153.02,-15.75,752,15
-0.49,0.3348,0.996,-7.91,255.5,-45.43,732,22
-0.8296,0.2816,1.0892,-81.76,415.73,-106.05,329,11
-3.1315,0.4534,1.259,26.74,378.14,-100.52,21,21
-0.5558,1.3996,2.9158,-12.74,22.54,-73.57,12,11
0.3284,0.4553,1.2,12.39,-140.77,-15.96,7,10
-0.2757,0.4202,0.8779,-3.99,-203.42,97.58,9,13
-0.7032,0.0805,0.732,18.41,-267.96,121.17,16,12
-1.1283,-0.121,0.8369,45.15,-287.28,68.74,12,11
-1.3571,0.1503,0.8403,68.81,-292.46,37.87,11,11
-1.3884,0.284,0.9374,56.56,-273.91,62.44,12,11
-1.8402,0.184,0.9326,76.58,-252.56,102.41,9,9
-2.1814,-0.001,0.202,85.54,-212.87,114.17,14,12
-2.1243,-0.9287,-0.9804,75.6,-89.53,48.65,11,9
-1.7046,-0.4734,-0.7437,-2.66,57.47,11.83,11,9
0.8989,-0.1732,0.7066,6.23,222.39,-56.28,16,528
-1.4733,-0.0405,1.4123,-78.54,153.58,-71.05,12,1047
-2.1682,-0.0717,0.9658,-101.85,35.56,-37.17,10,1089
-0.5592,0.1732,0.8491,-16.73,9.24,-16.31,4,1031
-0.5993,0.1064,0.8628,-0.98,8.19,-4.13,7,863
-0.6154,0.2094,0.8194,-7.56,5.32,1.05,14,592
-0.5758,0.181,0.8184,-13.09,0.35,-2.17,57,315
-0.5944,0.1313,0.8179,-11.48,1.82,-4.62,116,114
-0.5773,0.1513,0.835,-6.16,8.68,-6.86,259,40
-0.5607,0.1405,0.8682,1.12,22.47,-7.63,372,32
-0.548,0.1352,0.8906,4.48,48.44,-8.05,516,24
-0.5251,0.1401,0.9745,0.98,100.52,-11.27,632,21
-0.4909,0.2264,0.996,4.55,175.7,-19.04,699,18
-0.3919,0.3714,1.0307,-7.35,288.54,-54.67,653,16
-1.1956,0.0464,1.1048,-91.56,431.13,-80.64,251,11
-2.6913,0.059,1.2991,31.22,439.95,-76.02,25,11
-1.2869,1.2478,2.1077,-38.08,7.77,-53.34,8,15
0.3274,0.1118,1.1092,-12.04,-149.31,-15.89,10,16
-0.2503,0.4812,0.7984,7.49,-235.9,44.59,12,5
-0.6734,0.0722,0.6539,25.76,-287.49,72.8,11,12
-1.1414,-0.001,0.8203,37.59,-311.71,69.16,11,9
-1.2908,0.1688,0.8003,74.55,-318.22,57.26,13,16
-1.5445,0.4651,1.0131,46.9,-271.18,72.87,16,10
-2.0974,0.0669,0.7979,60.76,-260.75,119.42,9,14
-2.2604,0.0439,-0.0932,76.72,-206.71,136.22,16,16
-2.3458,-1.1951,-1.3874,81.27,-65.66,52.99,11,6
-0.4636,0.3665,-0.8252,-213.29,171.01,-53.9,8,84
-2.6079,-1.3962,1.706,-95.55,277.27,-19.88,6,801
-0.9897,0.774,0.4782,138.6,140.21,-55.02,3,1052
-0.7178,-0.6461,0.6115,-129.29,24.29,-25.9,8,1049
-0.5524,0.1791,0.935,-61.25,9.31,-10.01,8,953
-0.6071,0.144,0.8438,-9.59,6.16,-1.05,7,738
