ax,ay,az,gx,gy,gz,toe,heel
-0.5705,0.0986,0.8496,-0.63,-2.38,1.33,7,343
-0.5714,0.0961,0.8496,-0.14,-2.31,0.84,11,340
-0.5695,0.0961,0.8452,-0.42,-2.52,0.98,3,335
-0.569,0.0966,0.8472,-0.28,-2.1,1.05,9,342
-0.571,0.0991,0.8457,-0.56,-2.66,1.19,7,343
-0.571,0.0981,0.8472,-0.63,-2.59,1.12,10,342
-0.5744,0.0981,0.8477,-0.35,-2.52,0.91,4,338
-0.5729,0.0981,0.8477,-0.98,-2.52,1.33,12,335
-0.5685,0.0976,0.8496,-0.42,-2.31,1.12,7,336
-0.5719,0.0961,0.8467,-0.28,-2.45,1.19,9,336
-0.5724,0.0976,0.8481,-0.35,-2.17,1.19,8,336
-0.5719,0.0956,0.8457,-0.21,-2.52,1.05,10,334
-0.5719,0.0966,0.8438,-0.21,-2.59,0.98,3,334
-0.5754,0.0956,0.8481,-0.49,-2.52,0.91,3,330
-0.5719,0.0986,0.8477,-0.84,-2.1,1.54,10,328
-0.569,0.0976,0.8477,-0.49,-2.1,1.33,4,332
-0.5724,0.0971,0.8442,-0.63,-2.45,1.12,7,325
-0.5729,0.0971,0.8472,-0.42,-2.59,0.84,10,322
-0.571,0.0971,0.8477,-0.7,-2.03,1.54,6,327
-0.57,0.0971,0.8447,-0.42,-2.45,1.05,9,321
-0.5705,0.0956,0.8467,-0.42,-2.52,1.33,10,325
-0.5734,0.0961,0.8486,-0.42,-2.24,1.19,7,330
-0.5739,0.0991,0.8472,-0.56,-2.38,1.12,8,323
-0.571,0.0952,0.8496,-0.42,-2.24,1.26,5,326
-0.569,0.0961,0.8462,-0.42,-2.24,1.26,10,328
-0.5724,0.0986,0.8438,-0.28,-2.31,1.4,9,321
-0.5714,0.0961,0.8496,-0.49,-2.31,1.33,5,328
-0.571,0.0966,0.8467,-0.21,-2.52,1.05,5,329
-0.5724,0.0986,0.8438,-0.49,-2.59,0.91,9,321
-0.5714,0.0966,0.8472,-0.42,-2.31,1.19,5,323
-0.571,0.0956,0.8462,-0.14,-2.38,1.12,4,335
-0.5719,0.0976,0.8486,-0.49,-2.52,0.98,10,329
-0.5705,0.0971,0.8486,0,-2.87,0.98,6,336
-0.568,0.0976,0.8477,-0.35,-2.24,1.33,8,329
-0.5719,0.0966,0.8472,-0.35,-2.31,1.33,8,331
-0.5719,0.0956,0.8457,-0.91,-2.59,1.05,8,335
-0.5714,0.0937,0.8457,-0.42,-2.59,1.12,3,334
-0.571,0.0981,0.8472,-0.56,-2.31,1.26,8,337
-0.5724,0.0966,0.8457,-0.42,-2.38,1.12,0,335
-0.569,0.0961,0.8477,-0.28,-2.38,1.19,5,338
-0.5685,0.0961,0.8457,-0.49,-2.59,1.26,7,335
-0.5719,0.0966,0.8491,-0.28,-2.59,0.91,3,333
-0.571,0.0966,0.8501,-0.49,-2.1,1.4,6,339
-0.569,0.1015,0.8447,-0.42,-2.45,1.26,3,339
-0.571,0.0966,0.8491,-0.42,-2.31,1.4,3,344
-0.57,0.0952,0.8462,-0.42,-2.45,1.12,4,344
-0.5719,0.0971,0.8496,-0.35,-2.45,1.05,13,344
-0.5685,0.0966,0.8457,-0.35,-2.45,1.05,5,349
-0.5724,0.0976,0.8491,-0.28,-2.73,0.84,7,344
-0.5749,0.0966,0.8462,-0.63,-2.31,1.47,9,350
-0.5714,0.0956,0.8477,-0.63,-2.45,1.33,12,345
-0.5705,0.0961,0.8477,-0.35,-2.45,1.05,10,350
-0.5744,0.0971,0.8447,-0.35,-2.38,1.12,5,349
-0.5719,0.0952,0.8496,-0.63,-2.38,1.47,7,339
-0.5719,0.0966,0.8477,-0.35,-2.73,1.05,10,341
-0.5714,0.0981,0.8442,-0.49,-2.45,1.33,11,343
-0.5734,0.0976,0.8511,-0.28,-2.59,1.05,16,345
-0.571,0.0966,0.8501,-0.28,-2.45,0.98,12,344
-0.5705,0.0991,0.8477,-0.42,-2.38,1.26,7,345
-0.5724,0.0966,0.8481,-0.42,-2.31,1.19,4,348
-0.5719,0.0956,0.8481,-0.56,-2.45,1.19,7,341
-0.571,0.0991,0.8481,-0.63,-2.24,1.4,6,346
-0.571,0.0981,0.8452,-0.21,-2.59,0.91,8,348
-0.5729,0.0976,0.8472,-0.35,-2.31,1.05,6,345
-0.5685,0.0976,0.8477,-0.35,-2.52,1.12,7,345
-0.57,0.0986,0.8467,-0.63,-2.38,1.4,11,352
-0.5719,0.0981,0.8491,-0.35,-2.52,0.91,7,343
-0.5705,0.0961,0.8501,-0.35,-2.24,1.12,12,347
-0.5719,0.0971,0.8472,-0.35,-2.31,1.19,4,348
-0.5719,0.0971,0.8457,-0.49,-2.45,1.12,12,347
-0.5719,0.0976,0.8423,-0.35,-2.59,1.05,9,347
-0.5666,0.0986,0.8506,-0.56,-2.38,1.4,7,349
-0.5719,0.0971,0.8486,0.14,-2.8,0.63,8,349
-0.5719,0.0971,0.8477,-0.56,-2.1,1.4,7,342
-0.57,0.0981,0.8486,-0.49,-2.24,1.19,6,352
-0.571,0.0991,0.8462,-0.49,-2.45,1.4,8,351
-0.5729,0.0981,0.8452,-0.42,-2.52,1.33,7,355
-0.5695,0.0971,0.8491,-0.56,-2.31,1.54,8,356
-0.569,0.0976,0.8511,-0.35,-2.59,1.12,7,354
-0.5695,0.0961,0.8496,-0.28,-2.45,1.05,6,359
-0.5719,0.0986,0.8447,-0.49,-2.73,1.4,9,359
-0.5685,0.0961,0.8501,-0.63,-2.03,1.54,1,367
-0.5714,0.0991,0.8501,-0.49,-2.52,1.33,6,364
-0.5739,0.0976,0.8462,-0.49,-2.1,1.4,6,364
-0.569,0.0976,0.8486,-0.28,-2.59,1.12,8,364
-0.5675,0.0961,0.8506,-0.42,-2.31,0.98,10,372
-0.571,0.0976,0.8496,-0.28,-2.38,1.33,5,370
-0.5651,0.0996,0.8516,-0.49,-1.82,1.4,4,370
-0.569,0.0932,0.8486,-0.07,-2.38,1.19,7,369
-0.5705,0.0937,0.8467,-0.42,-2.52,0.77,7,371
-0.57,0.0971,0.8462,-0.77,-2.45,1.26,10,376
-0.569,0.0961,0.8477,-0.63,-2.31,1.4,6,374
-0.569,0.0986,0.8491,-0.42,-2.66,0.98,12,371
-0.5671,0.0986,0.8462,-0.49,-2.59,1.19,8,378
-0.5714,0.0966,0.8477,-0.35,-2.38,1.12,10,380
-0.5705,0.1,0.8467,-0.28,-2.45,0.98,2,377
-0.5719,0.0991,0.8472,0.07,-2.87,0.91,8,379
-0.5685,0.0961,0.8477,-0.49,-2.31,1.26,6,377
-0.5695,0.0966,0.8462,-0.63,-2.31,1.26,7,382
-0.571,0.0961,0.8486,-0.21,-2.31,1.19,4,384
-0.5719,0.0986,0.8452,-0.14,-2.38,1.19,5,379
-0.57,0.0971,0.8481,-0.07,-2.52,1.05,7,378
-0.569,0.0991,0.8472,-0.7,-2.52,1.4,9,383
-0.5724,0.0966,0.8491,-0.35,-2.31,1.33,8,381
-0.5705,0.0966,0.8467,-0.35,-2.52,1.05,6,380
-0.5695,0.0976,0.8506,-0.21,-2.73,1.19,3,379
-0.57,0.0966,0.8486,-0.21,-2.52,1.19,8,379
-0.5705,0.0981,0.8491,-0.28,-2.59,0.91,6,375
-0.5695,0.0966,0.8481,-0.35,-2.73,0.98,0,383
-0.5695,0.0956,0.8477,-0.7,-2.38,1.4,9,379
-0.5705,0.0961,0.8481,-0.35,-2.31,1.19,7,378
-0.5714,0.1005,0.8481,-0.49,-2.52,1.19,12,380
-0.5685,0.103,0.8447,-0.21,-2.8,0.63,6,383
-0.57,0.0932,0.8472,-0.28,-2.45,1.33,0,383
-0.57,0.0991,0.8477,-0.7,-2.24,1.33,8,384
-0.5695,0.1,0.8486,-0.28,-2.66,0.91,7,381
-0.571,0.0981,0.8501,-0.14,-2.38,1.33,7,383
-0.5714,0.0952,0.8447,-0.35,-2.38,1.26,3,383
-0.568,0.0952,0.8477,-0.49,-2.38,1.05,8,382
-0.5729,0.0956,0.8481,-0.35,-2.59,1.12,9,387
-0.569,0.0971,0.852,-0.21,-2.31,1.4,1,383
-0.5705,0.0981,0.8491,-0.21,-2.52,1.12,3,384
-0.5724,0.0971,0.8481,-0.49,-2.45,1.19,9,391
-0.568,0.0976,0.8579,-0.84,-2.59,1.12,3,394
-0.57,0.1064,0.8516,-0.28,-2.45,1.4,4,390
-0.5758,0.0942,0.8447,-0.14,-2.52,1.33,3,386
-0.5675,0.0971,0.8506,-0.49,-2.66,1.68,3,386
-0.5705,0.0966,0.8477,-0.21,-2.73,1.26,4,388
-0.5675,0.0961,0.8472,-0.28,-2.45,1.47,10,388
-0.5714,0.0996,0.8472,-0.42,-2.52,1.12,9,396
-0.569,0.0986,0.8491,-0.14,-2.45,1.47,4,409
-0.5729,0.1005,0.8496,-0.21,-2.59,1.47,6,413
-0.5695,0.101,0.852,-0.35,-2.45,1.54,8,413
-0.5705,0.1005,0.8501,-0.28,-2.8,1.33,8,423
-0.57,0.0996,0.8467,-0.21,-2.87,1.19,9,448
-0.569,0.102,0.8467,0.21,-3.15,0.91,3,454
-0.5666,0.0937,0.8491,-0.28,-2.8,1.75,5,454
-0.5666,0.1054,0.8516,-0.56,-2.52,1.82,8,463
-0.5671,0.103,0.8516,0,-2.8,1.75,9,473
-0.5695,0.0937,0.8486,0.35,-2.87,1.47,1,486
-0.5666,0.0932,0.8491,-0.35,-2.8,1.82,6,507
-0.568,0.1,0.852,-0.56,-2.66,1.61,6,520
-0.5651,0.1054,0.8501,-0.28,-2.59,1.47,5,515
-0.5666,0.0927,0.8486,-0.21,-2.52,1.61,6,528
-0.5656,0.1049,0.853,-0.49,-2.8,1.33,4,535
-0.5675,0.101,0.8491,0,-2.73,1.61,3,543
-0.5666,0.1025,0.8496,-0.07,-2.66,1.47,7,554
-0.5641,0.1039,0.8506,-1.26,-2.38,1.75,6,566
-0.5641,0.1005,0.8535,-0.63,-2.59,1.68,8,574
-0.568,0.1015,0.8516,0.07,-2.73,1.4,4,588
-0.568,0.0991,0.8525,-0.35,-3.08,1.54,12,591
-0.5641,0.1015,0.8511,-0.63,-2.59,1.4,9,603
-0.5632,0.103,0.854,-0.77,-2.73,1.61,4,609
-0.5617,0.1059,0.8535,-0.21,-2.8,1.12,6,607
-0.5632,0.1054,0.855,-0.42,-2.66,1.54,3,613
-0.5632,0.1025,0.8511,-0.7,-2.8,1.68,9,630
-0.5622,0.1035,0.8545,-0.28,-3.01,1.19,10,650
-0.5607,0.1044,0.8516,-0.14,-2.73,1.47,7,665
-0.5646,0.103,0.8501,-0.77,-2.8,1.47,4,672
-0.5636,0.1035,0.855,-0.7,-2.31,1.82,5,690
-0.5666,0.1005,0.853,-0.21,-2.94,1.19,7,705
-0.5612,0.1039,0.8506,-0.14,-2.8,1.26,7,724
-0.5602,0.1059,0.852,-0.49,-2.66,1.47,5,737
-0.5627,0.1054,0.8525,-0.35,-2.66,1.61,6,727
-0.5602,0.1049,0.8516,-0.14,-2.45,1.33,8,737
-0.5602,0.1059,0.856,-0.49,-2.52,1.68,5,750
-0.5622,0.103,0.852,-0.42,-2.38,1.54,4,765
-0.5607,0.1059,0.853,-0.28,-2.8,1.19,6,767
-0.5627,0.1054,0.8525,-0.14,-2.52,1.26,3,778
-0.5612,0.1035,0.8501,-0.63,-2.52,1.54,5,774
-0.5612,0.1039,0.8535,-0.21,-2.45,1.33,1,781
-0.5617,0.1074,0.8525,0.07,-2.66,1.12,5,792
-0.5622,0.1044,0.8506,-0.56,-2.59,1.26,2,796
-0.5612,0.1025,0.854,-0.35,-2.8,1.33,5,797
-0.5617,0.1074,0.854,-0.63,-2.45,1.4,8,800
-0.5607,0.1078,0.8569,-0.98,-2.52,1.54,0,803
-0.5612,0.1074,0.852,-0.91,-2.59,1.61,7,814
-0.5592,0.1064,0.8555,-0.56,-2.66,0.98,3,811
-0.5583,0.1054,0.855,0,-2.52,1.05,6,808
-0.5636,0.1015,0.853,-0.07,-2.66,0.91,4,812
-0.5632,0.102,0.8506,-0.21,-2.59,0.98,3,814
-0.5602,0.1025,0.8525,-0.63,-2.31,1.19,3,807
-0.5646,0.101,0.8545,-0.56,-2.31,1.19,1,805
-0.5592,0.1064,0.855,-0.49,-2.17,0.98,0,799
-0.5646,0.1059,0.853,-0.7,-2.03,1.12,0,808
-0.5583,0.1083,0.853,-0.84,-2.17,1.19,7,804
-0.5617,0.1088,0.8555,-0.7,-1.96,0.91,0,800
-0.5622,0.1122,0.855,-0.21,-2.24,0.56,9,792
-0.5597,0.1064,0.8574,-0.42,-1.54,0.98,8,775
-0.5617,0.1078,0.853,-0.7,-1.33,0.84,6,768
-0.5675,0.0976,0.8594,-0.84,-0.98,0.7,3,748
-0.5622,0.1108,0.8555,-0.42,-0.7,0.77,4,733
-0.5651,0.1025,0.8525,-0.56,-0.91,0.98,7,712
-0.5675,0.1044,0.8486,-0.14,-1.33,0.91,9,687
-0.5705,0.103,0.8481,-0.42,-1.33,0.91,0,680
-0.568,0.0976,0.8506,-0.42,-1.19,0.77,10,658
-0.5685,0.1044,0.852,-0.28,-1.33,0.91,3,641
-0.57,0.1,0.8472,-0.42,-1.33,1.05,5,628
-0.5656,0.101,0.8467,-0.77,-1.12,1.05,7,604
-0.5719,0.1005,0.8491,-0.49,-1.12,0.56,14,582
-0.568,0.1069,0.8501,-0.14,-0.56,0.84,14,560
-0.5739,0.1064,0.8477,-0.07,0.14,0.84,9,534
-0.571,0.1049,0.8423,1.12,2.17,0.91,11,495
-0.5817,0.1,0.8428,1.05,3.15,0.98,9,451
-0.5871,0.0991,0.8384,0.63,2.52,1.54,10,420
-0.6007,0.1039,0.8276,3.36,1.26,1.05,20,390
-0.5856,0.1088,0.8364,0.7,0.07,0.84,13,385
-0.5885,0.0942,0.8345,-1.33,-0.28,1.19,27,359
-0.5827,0.0942,0.8345,0.84,-0.07,1.68,27,323
-0.5885,0.1039,0.8335,0.49,-1.12,1.26,34,301
-0.589,0.1049,0.8364,-0.91,-1.47,1.4,28,289
-0.5861,0.1098,0.834,0.28,-2.1,1.33,34,289
-0.5885,0.1113,0.835,0.07,-2.17,1.19,31,279
-0.591,0.1078,0.8335,0,-2.59,1.05,26,282
-0.588,0.1059,0.8316,-0.7,-2.94,1.89,24,290
-0.591,0.1108,0.8335,-0.7,-2.8,1.75,24,296
-0.5885,0.1098,0.8316,-0.28,-2.87,1.26,21,300
-0.5871,0.1069,0.835,-0.35,-2.94,1.61,20,311
-0.588,0.1078,0.8301,0.07,-3.22,1.05,9,311
-0.5856,0.1059,0.835,-0.21,-3.22,1.33,13,340
-0.5851,0.1074,0.832,-0.14,-3.43,1.4,14,352
-0.5905,0.1137,0.8389,-0.14,-3.15,1.33,12,369
-0.589,0.1015,0.8325,0.7,-3.43,1.4,16,383
-0.5836,0.1113,0.8355,-0.35,-3.85,1.19,8,409
-0.5832,0.1103,0.8369,0.07,-3.71,1.47,9,435
-0.5822,0.1147,0.8408,-0.07,-3.22,1.89,3,474
-0.5836,0.1191,0.8413,-0.56,-3.57,1.47,5,497
-0.5807,0.1161,0.8413,0.42,-3.64,1.26,8,524
-0.5812,0.1093,0.8413,0.28,-3.36,1.26,7,537
-0.5817,0.1093,0.8398,0,-3.01,1.54,8,558
-0.5812,0.1171,0.8394,-0.07,-3.43,1.54,11,576
-0.5768,0.1157,0.8442,0.14,-3.5,1.4,10,606
-0.5773,0.1088,0.8394,-0.28,-3.43,1.33,8,632
-0.5778,0.1122,0.8428,-0.07,-3.29,1.47,3,629
-0.5763,0.1118,0.8418,-0.56,-3.01,1.47,7,650
-0.5749,0.1122,0.8398,-0.21,-3.08,1.12,12,665
-0.5744,0.1152,0.8408,-0.07,-2.87,1.19,13,678
-0.5754,0.1152,0.8394,-0.14,-3.15,1.12,10,689
-0.5729,0.1122,0.8428,-0.49,-3.01,1.05,9,703
-0.5807,0.1196,0.8413,-0.56,-3.57,0.56,7,719
-0.5744,0.1166,0.8462,-1.05,-3.71,1.19,1,739
-0.5758,0.1132,0.8423,-1.12,-3.78,1.26,9,752
-0.5734,0.1108,0.8472,-1.4,-3.64,1.47,3,769
-0.5675,0.1157,0.8457,-0.63,-3.92,1.33,2,776
-0.5719,0.1118,0.8457,-0.63,-3.92,1.12,8,784
-0.5724,0.1166,0.8457,-0.98,-4.2,0.84,6,796
-0.5505,0.1244,0.8608,-5.81,-3.92,1.4,3,812
-0.5729,0.103,0.8457,-0.49,-4.48,1.89,8,829
-0.5641,0.1147,0.8496,-1.33,-4.62,2.1,8,833
-0.5607,0.1196,0.8525,-1.75,-2.17,1.68,9,842
-0.5617,0.1122,0.8462,-1.61,-1.75,1.75,8,876
-0.5632,0.1088,0.8481,-1.19,-2.52,1.33,2,883
-0.5632,0.1127,0.8496,-2.38,-2.66,1.26,6,893
-0.5651,0.1088,0.8501,-1.54,-3.08,1.19,3,899
-0.5666,0.1064,0.8511,-0.84,-3.15,1.47,7,911
-0.5636,0.1118,0.8496,-0.35,-3.29,1.33,7,903
-0.5632,0.1088,0.8525,-0.14,-3.64,0.7,1,904
-0.5617,0.1088,0.853,-0.49,-3.08,1.19,9,908
-0.5627,0.1093,0.853,-0.14,-3.08,0.7,5,907
-0.5617,0.1181,0.8525,-0.98,-2.52,1.05,10,908
-0.5636,0.1083,0.854,-0.42,-2.87,0.84,8,906
-0.5568,0.1132,0.8555,-0.7,-2.94,0.63,6,912
-0.5636,0.1108,0.8516,-0.49,-2.94,0.77,6,901
-0.5617,0.101,0.8511,-0.98,-2.38,0.84,8,901
-0.5612,0.1118,0.856,-0.35,-2.38,0.77,6,900
-0.5573,0.1108,0.8535,-0.21,-2.31,0.98,3,894
-0.5646,0.0996,0.8506,-0.35,-2.17,0.77,0,879
-0.5612,0.1064,0.8516,-0.35,-2.31,0.77,8,863
-0.5597,0.103,0.8516,-0.21,-2.03,0.63,5,863
-0.5617,0.1059,0.8564,-0.42,-2.24,0.91,9,854
-0.5607,0.1083,0.852,-0.91,-2.31,1.12,5,848
-0.5617,0.1064,0.8564,-0.21,-2.03,1.05,2,842
-0.5641,0.1093,0.856,-0.28,-2.1,1.05,3,835
-0.5646,0.1015,0.8501,0,-2.17,1.12,9,833
-0.5549,0.1147,0.8545,-0.63,-2.24,0.91,5,832
-0.5607,0.1078,0.854,-0.07,-2.17,1.19,0,831
-0.5627,0.1044,0.8525,-0.35,-2.31,1.54,5,826
-0.5627,0.1069,0.8501,-0.21,-2.17,1.54,12,825
-0.5607,0.1127,0.8496,-0.56,-2.24,1.19,9,823
-0.5646,0.1113,0.8525,-1.19,-2.1,1.33,3,817
-0.5661,0.1039,0.854,-0.28,-1.75,0.91,0,807
-0.5622,0.1044,0.8511,0.07,-1.4,1.12,3,788
-0.5641,0.1078,0.8511,-0.7,-1.75,0.91,3,771
-0.5651,0.1,0.8496,-0.49,-1.75,1.19,8,758
-0.5656,0.1064,0.8467,-0.21,-1.54,1.33,5,747
-0.568,0.1083,0.8525,-0.84,-1.33,1.26,8,722
-0.5622,0.1098,0.853,-0.35,-1.19,1.19,6,718
-0.569,0.1035,0.8452,-0.91,-1.75,1.4,7,712
-0.5685,0.1044,0.8516,-0.28,-1.4,1.12,2,684
-0.5646,0.1069,0.8511,-0.7,-1.26,0.77,7,667
-0.5695,0.103,0.852,-1.12,-0.84,1.05,3,651
-0.5714,0.1049,0.8516,-0.98,-0.77,0.91,8,638
-0.569,0.1025,0.8457,-1.26,-0.84,0.77,10,605
-0.5744,0.1025,0.8467,-0.84,0,1.26,6,585
-0.5754,0.1035,0.8452,-1.33,-0.28,1.33,6,562
-0.5729,0.1005,0.8477,-0.84,-0.63,1.26,6,519
-0.5749,0.1093,0.8481,-1.05,-0.84,1.33,16,500
-0.5783,0.1039,0.8423,-0.84,-1.47,0.98,8,482
-0.5807,0.1035,0.8384,-0.49,-2.1,1.12,3,478
-0.5758,0.103,0.8433,-1.05,-1.68,1.26,12,477
-0.5758,0.0986,0.8428,-0.56,-1.61,1.33,15,471
-0.5812,0.1044,0.8398,-0.49,-2.38,0.91,9,455
-0.5739,0.1039,0.8428,-0.63,-2.45,0.91,9,462
-0.5763,0.1005,0.8433,-0.42,-2.17,1.05,16,459
-0.5744,0.1025,0.8447,-0.35,-2.52,1.05,15,452
-0.5749,0.0961,0.8403,-0.07,-2.73,1.12,16,451
-0.5778,0.1025,0.8413,-0.77,-2.66,1.19,12,465
-0.5729,0.1054,0.8438,-0.63,-2.59,0.91,9,465
-0.5797,0.102,0.8423,-0.49,-2.59,0.91,12,464
-0.5778,0.0976,0.8418,-0.21,-2.8,1.12,8,466
-0.5802,0.1035,0.8447,-0.56,-2.66,1.33,12,467
-0.5783,0.1044,0.8438,-0.28,-2.66,1.19,10,476
-0.5773,0.1054,0.8457,-0.56,-2.38,1.26,10,475
-0.5749,0.1059,0.8462,-0.21,-2.59,1.26,12,477
-0.5768,0.1,0.8433,-0.21,-2.66,1.54,9,483
-0.5749,0.0986,0.8418,-0.42,-2.87,1.26,10,488
-0.5763,0.1005,0.8447,-0.42,-2.87,1.12,11,485
-0.5739,0.103,0.8442,-0.14,-2.38,1.33,13,494
-0.5763,0.1025,0.8408,-0.21,-2.38,1.19,14,496
-0.5773,0.102,0.8394,-0.21,-2.38,1.26,13,498
-0.5758,0.1005,0.8447,-0.35,-2.52,1.19,5,504
-0.5749,0.1054,0.8433,-0.56,-2.31,1.12,9,507
-0.5763,0.1039,0.8452,-0.42,-2.52,1.05,9,511
-0.5744,0.103,0.8447,-0.28,-2.66,1.05,6,512
-0.5729,0.103,0.8433,-0.28,-2.45,1.12,14,517
-0.5739,0.1049,0.8452,-0.49,-2.52,1.47,14,517
-0.5783,0.1015,0.8428,-0.49,-2.31,1.12,8,522
-0.5749,0.103,0.8447,-0.63,-2.45,1.05,12,521
-0.5749,0.1025,0.8438,-0.56,-2.52,1.26,11,522
-0.5778,0.102,0.8447,-0.14,-2.45,1.26,11,528
-0.5754,0.102,0.8447,-0.42,-2.73,1.19,10,528
-0.5729,0.1035,0.8486,-0.56,-2.45,1.26,16,525
-0.5749,0.1044,0.8457,-0.49,-2.38,1.33,10,531
-0.5724,0.1015,0.8438,-0.49,-2.1,0.98,8,536
-0.5763,0.1054,0.8428,-0.07,-2.45,1.19,9,533
-0.5754,0.1025,0.8418,-0.35,-2.31,1.12,10,533
-0.5749,0.1025,0.8452,-0.35,-2.52,1.33,11,527
-0.5729,0.0991,0.8428,-0.7,-2.03,1.33,10,536
-0.5734,0.1064,0.8442,-0.49,-2.17,1.33,11,530
-0.5763,0.1005,0.8423,-0.49,-2.31,1.19,8,532
-0.5744,0.0991,0.8438,-0.56,-2.31,1.19,9,528
-0.5744,0.101,0.8457,-0.14,-2.17,1.05,10,519
-0.5758,0.0996,0.8418,-0.14,-1.96,1.19,14,519
-0.5739,0.0966,0.8433,-0.42,-2.1,1.54,12,520
-0.5729,0.1035,0.8413,-0.14,-1.61,1.54,7,499
-0.5749,0.0996,0.8442,-0.63,-1.75,1.54,8,500
-0.5724,0.0976,0.8428,-1.26,-1.4,1.54,14,486
-0.5763,0.1025,0.8423,-0.28,-1.82,1.12,11,479
-0.5758,0.1025,0.8398,-0.49,-1.96,1.19,8,472
-0.5783,0.0986,0.8481,-0.63,-1.89,0.98,16,455
-0.5807,0.1044,0.8408,-0.56,-1.82,1.12,13,441
-0.5812,0.1005,0.8472,-0.35,-2.38,0.77,14,437
-0.5807,0.103,0.8389,-0.77,-2.03,1.05,18,437
-0.5778,0.102,0.8413,-0.49,-2.24,1.05,15,411
-0.5797,0.1015,0.8433,-0.28,-2.31,1.26,14,399
-0.5773,0.0971,0.8398,-0.56,-2.38,1.12,19,408
-0.5793,0.101,0.8428,-0.77,-2.17,1.19,7,410
-0.5802,0.1039,0.8413,-0.35,-2.38,0.7,15,402
-0.5768,0.0986,0.8403,-0.28,-2.24,0.84,20,397
-0.5793,0.0986,0.8418,-0.56,-2.45,1.05,16,390
-0.5812,0.0976,0.8384,-0.77,-1.96,1.05,18,398
-0.5797,0.101,0.8428,-0.42,-2.31,1.19,18,391
-0.5797,0.1025,0.8433,-0.49,-2.38,1.12,13,393
-0.5817,0.0986,0.8389,-0.49,-2.38,1.05,19,395
-0.5832,0.1025,0.8418,-0.42,-2.1,0.98,19,384
-0.5797,0.1005,0.8423,-0.21,-2.73,0.84,22,374
-0.5778,0.0991,0.8408,-0.28,-2.31,1.26,22,372
-0.5793,0.1025,0.8403,-0.56,-2.45,0.98,21,369
-0.5763,0.0981,0.8433,-0.35,-2.59,0.91,24,371
-0.5822,0.0986,0.8418,-0.56,-2.45,1.33,23,375
-0.5807,0.101,0.8408,-0.49,-2.52,1.19,22,368
-0.5788,0.101,0.8418,-0.42,-2.66,1.12,18,376
-0.5802,0.102,0.8423,-0.14,-2.66,0.91,24,374
-0.5758,0.1015,0.8423,-0.35,-2.73,0.84,22,380
-0.5793,0.0966,0.8408,-0.14,-2.73,0.84,19,382
-0.5763,0.0996,0.8423,-0.42,-2.59,1.05,21,380
-0.5797,0.0981,0.8413,-0.35,-2.59,1.05,24,385
-0.5783,0.0991,0.8423,-0.84,-2.45,1.33,17,389
-0.5783,0.0986,0.8447,-0.42,-2.24,1.26,21,390
-0.5778,0.0996,0.8423,-0.35,-2.45,1.19,20,392
-0.5773,0.0976,0.8413,-0.35,-2.03,1.4,19,386
-0.5773,0.0971,0.8433,-0.21,-2.87,1.12,15,391
-0.5812,0.1005,0.8418,-0.49,-2.8,1.19,13,399
-0.5793,0.0976,0.8442,-0.42,-2.94,1.33,13,405
-0.5807,0.0996,0.8398,0.07,-2.73,0.98,15,401
-0.5812,0.0981,0.8438,-0.35,-2.73,1.26,15,412
-0.5783,0.0981,0.8413,-0.21,-2.45,0.91,19,416
-0.5788,0.0976,0.8423,17.78,-2.87,0.77,15,413
-0.5768,0.0991,0.8428,-0.7,-2.45,1.61,17,418
-0.5778,0.1015,0.8438,-0.7,-2.59,1.26,15,432
-0.5768,0.1059,0.8408,-0.49,-2.38,1.33,20,433
-0.5773,0.1,0.8423,-0.42,-2.38,1.12,15,425
-0.5778,0.0996,0.8457,-0.28,-2.52,1.4,19,438
-0.5778,0.0991,0.8428,-0.56,-2.31,1.19,20,431
-0.5758,0.101,0.8438,-0.28,-2.31,0.98,19,433
-0.5788,0.0981,0.8477,0.07,-2.52,0.98,18,440
-0.5768,0.0991,0.8394,-0.35,-2.59,1.05,19,439
-0.5797,0.0986,0.8433,-0.28,-2.73,1.05,22,439
-0.5797,0.0986,0.8398,-0.42,-2.52,1.19,19,441
-0.5768,0.0961,0.8423,-0.42,-2.59,1.12,20,448
-0.5763,0.1015,0.8413,-0.49,-2.52,1.05,15,448
-0.5758,0.1005,0.8433,-0.7,-2.24,1.33,17,445
-0.5783,0.102,0.8433,-0.21,-2.17,1.05,18,450
-0.5758,0.0991,0.8433,-0.07,-2.59,1.19,20,449
-0.5773,0.0996,0.8433,-0.28,-2.59,1.12,18,453
-0.5793,0.0996,0.8438,-0.14,-2.38,0.91,20,449
-0.5778,0.0971,0.8438,-0.42,-2.31,1.12,19,448
-0.5763,0.0991,0.8413,-0.56,-2.24,1.12,26,451
-0.5788,0.0991,0.8403,-0.14,-2.24,1.26,20,454
-0.5783,0.1,0.8433,-0.42,-2.31,1.19,17,445
-0.5783,0.0996,0.8423,-0.63,-2.31,1.19,17,448
-0.5754,0.0986,0.8384,-0.21,-2.31,1.12,16,449
-0.5802,0.1005,0.8423,-0.28,-2.24,0.98,24,448
-0.5793,0.0966,0.8408,-0.49,-2.31,1.26,21,446
-0.5802,0.0991,0.8428,-0.35,-2.38,0.84,16,445
-0.5788,0.0971,0.8442,-0.28,-2.38,1.26,17,444
