ax,ay,az,gx,gy,gz,toe,heel
-0.3636,0.387,1.2595,-15.89,108.43,-14.77,819,13
-0.3816,0.2255,0.8911,-24.15,239.05,-46.27,743,7
-0.7784,0.1566,0.9101,-66.71,297.22,-79.87,248,19
-1.4586,-0.0639,0.7671,-11.48,247.45,-51.17,27,16
-1.2302,0.1625,0.815,-39.83,163.73,-43.12,18,14
-0.6198,-0.6227,1.6504,44.52,81.41,-46.13,11,9
0.365,1.0399,1.4723,9.03,10.99,-96.11,14,7
-0.0644,0.9365,1.4347,27.51,-45.08,-59.64,14,7
-0.0342,0.6329,1.0946,40.95,-78.12,16.24,16,16
-0.8013,0.6564,1.2337,34.44,-175.14,60.48,17,12
-0.9335,0.4768,1.0292,82.6,-266.77,91.49,16,9
-1.3381,0.5285,1.1034,95.48,-308.07,137.48,16,10
-1.627,0.4841,1.0917,81.97,-316.26,222.53,19,8
-2.0906,-0.3626,0.385,87.15,-243.88,218.12,15,9
-2.0862,0.1806,-0.222,64.05,-138.11,34.44,16,7
-3.2184,-1.3932,-1.3601,-56.77,22.54,11.62,15,8
0.2806,-1.6831,-0.0537,-90.72,293.65,-19.53,11,623
-2.5347,0.5807,1.4786,2.1,109.13,-81.34,8,940
-0.1962,0.2723,1.222,-35.56,2.31,-36.4,148,731
-0.6276,0.2123,0.7686,-27.23,9.24,-16.45,495,379
-0.5134,0.164,1.0204,2.1,35.91,-7.35,678,24
-0.2147,0.427,1.3669,-28.91,147.7,-7.42,788,12
-0.2938,0.2611,1.0048,-35.14,263.2,-48.37,750,10
-0.974,0.223,0.6237,-68.95,298.06,-73.78,302,13
-1.1897,0.0273,0.6061,-36.82,267.19,-46.06,25,11
-1.6543,0.1293,0.8233,-25.27,170.1,-20.79,11,16
-0.9179,-0.041,0.9599,-46.83,161.77,-23.94,7,12
-0.2386,0.6534,1.8198,51.17,21.56,-72.17,15,10
-0.2708,1.0087,1.7548,78.89,-77.28,-71.05,7,16
0.0952,0.6593,1.178,46.55,-129.36,-7.49,13,10
-0.6622,0.7198,1.0228,49.98,-212.24,59.85,13,17
-1.0004,0.2991,0.9472,106.47,-274.61,77.42,13,19
-0.894,0.2811,0.9365,109.48,-290.01,114.94,13,18
-1.4928,0.7671,1.1082,92.4,-335.86,176.4,10,14
-1.992,-0.1898,0.5612,82.04,-270.27,218.75,8,5
-2.4844,-0.3509,-0.4758,64.26,-163.73,125.37,11,1
-2.2507,0.5305,-1.706,-47.81,41.86,19.81,11,10
-2.0916,-2.0125,-1.3957,-27.72,214.76,-105.91,9,389
-1.3342,0.1235,1.4391,-206.08,40.88,-92.61,7,920
-0.0976,1.2971,0.7096,-34.02,-6.79,-29.33,133,729
-0.6378,0.3738,0.8999,-15.75,4.69,-14,439,416
-0.5514,0.1054,0.9365,4.41,32.48,-5.46,630,46
-0.3392,0.3445,1.2883,8.19,111.16,-4.06,721,16
-0.2777,0.2635,1.2493,2.8,238.98,-35.21,700,7
-0.6486,0.2211,0.7027,-36.68,285.25,-57.82,397,11
-1.1614,-0.144,0.5451,-45.01,272.37,-40.95,36,14
-1.4279,-0.0459,0.5832,-9.94,231.14,-18.27,20,19
-1.0751,0.1484,0.7745,-35.63,184.87,-26.39,14,16
-0.8867,1.1902,2.0086,19.04,5.25,-118.02,15,7
-0.2669,0.5212,1.4386,60.55,-64.89,-107.31,12,17
-0.5514,0.7837,1.2244,60.76,-159.81,-7.14,16,12
-0.63,0.3987,0.9501,91.14,-255.43,74.55,7,10
-0.7618,0.2196,0.8711,131.46,-322.77,113.89,7,17
-1.0619,0.486,1.0087,133.49,-341.67,164.57,8,9
-1.7744,0.2616,0.915,100.8,-314.93,259.56,12,11
-2.8665,-0.5431,0.102,32.13,-242.76,246.12,4,8
-3.0207,-0.0708,-1.87,-118.44,-47.11,6.37,8,8
-2.5547,-1.6675,-2.4,-33.81,149.59,-56.63,8,113
-8.6386,2.9192,0.2445,117.88,3.5,-124.46,4,803
-2.5439,-1.24,0.8325,58.1,-15.12,-30.31,111,602
-0.7061,-0.0332,0.7174,10.43,-23.45,-15.19,429,339
-0.5207,-0.0049,1.0072,-0.63,16.87,-5.74,616,56
-0.3928,0.2015,1.1795,6.72,79.31,-1.89,725,16
-0.2411,0.1552,1.2337,-16.45,218.47,-20.37,750,9
-0.5832,0.2489,0.8111,-32.27,298.55,-58.38,611,17
-1.302,-0.0273,0.6515,-70.42,305.69,-61.6,111,11
-1.384,-0.0307,0.4724,-42.91,266.28,-39.13,22,18
-1.3644,-0.0117,0.7549,-56.56,179.76,-17.08,20,19
-0.7242,0.0756,1.0921,-40.67,185.15,-11.55,11,12
-1.0712,0.3523,2.0574,69.37,46.13,-86.59,16,11
-0.6446,0.6798,1.7265,47.04,-82.81,-106.82,18,16
-0.5407,0.7676,1.4342,70.63,-134.12,-50.89,11,12
-0.0883,0.8325,0.856,75.81,-260.68,54.74,16,9
-1.0375,0.4236,1.0028,121.59,-303.87,124.18,11,12
-0.8838,0.4821,0.9296,101.85,-317.03,157.78,16,12
-1.6963,0.5129,1.1805,88.9,-345.17,235.97,13,5
-2.3668,-0.2328,0.4616,80.01,-292.32,225.26,8,4
-2.8265,-0.3875,-0.5924,71.26,-187.88,82.39,12,10
-2.9173,-1.0926,-1.3186,-160.09,39.55,-33.32,6,7
0.814,-1.8198,0.3323,-13.58,317.87,-62.72,12,640
-1.1644,1.524,0.8633,-7.91,104.44,-81.48,1,900
-0.5329,-0.1688,1.3444,94.15,-20.16,-42.21,162,678
-0.5768,0.022,0.9209,9.38,-4.69,-18.76,462,371
-0.5168,0.1937,1.0116,-0.21,40.18,-8.82,664,26
-0.2289,0.2279,1.3806,-10.78,171.43,-14.91,773,10
-0.3343,0.2943,0.937,-15.89,292.81,-57.33,727,12
-1.2512,0.2059,0.6354,-78.4,325.64,-81.97,187,15
-1.0912,0.1191,0.4402,-38.01,303.66,-42.21,19,18
-1.5104,-0.122,0.5553,-46.69,240.66,-26.04,13,13
-0.7091,0.042,0.7056,-57.47,216.79,-16.24,11,15
-0.7666,0.0644,1.3903,-10.5,211.47,-8.12,12,8
-1.2688,0.5002,1.9071,64.75,13.86,-86.94,15,7
-1.2342,0.7076,1.5309,49.56,-106.96,-125.23,10,14
-1.3971,0.6456,1.2727,122.15,-262.22,-22.12,11,12
-0.0703,0.3645,0.4909,45.92,-286.79,42.77,16,10
-0.7803,0.5602,0.7003,134.82,-319.2,117.95,12,12
-0.913,0.5441,0.9121,99.05,-336.84,188.16,12,10
-1.8359,0.6393,1.2146,59.36,-342.79,269.57,16,12
-2.3805,0.021,0.5363,58.52,-302.33,253.19,10,10
-2.7279,-0.4978,-0.6803,80.08,-206.92,127.47,11,12
-2.4439,-2.1199,-1.362,78.89,-47.88,68.6,6,10
-2.0574,-0.9999,-1.9871,-444.15,232.82,-90.16,14,190
-12.0697,2.2311,2.6167,338.45,29.47,-173.39,8,978
-0.1908,-2.2292,0.5846,90.93,41.51,-29.61,108,786
-0.7418,0.7623,0.8076,32.76,-5.04,-7.56,427,463
-0.5592,0.0849,0.954,-3.5,18.13,-8.05,626,85
-0.4158,0.2333,1.1434,11.13,79.38,-4.83,729,14
-0.2211,0.2147,1.2576,-19.46,216.09,-24.99,766,10
-0.4934,0.2689,0.8969,-52.99,319.55,-65.24,611,9
-1.3693,-0.1342,0.6442,-73.71,344.4,-69.58,119,15
-1.1019,-0.0712,0.4075,-22.96,317.24,-28.14,11,20
-1.4259,0.0249,0.7037,-33.32,257.95,-13.72,14,19
-1.0033,0.222,0.8525,22.12,241.29,-8.47,16,13
-1.8998,0.5661,1.8354,48.3,43.75,-83.58,0,8
-1.1712,0.9048,1.4625,0.28,-97.86,-134.33,12,7
-0.8486,0.5378,1.1551,79.31,-164.5,-70,7,6
-0.772,0.7379,0.8325,95.62,-313.74,32.34,12,9
-0.6334,0.1078,0.5529,135.87,-356.93,102.9,10,12
-0.631,0.3855,0.6105,145.39,-334.81,133.63,8,7
-1.1917,0.5719,1.1561,108.78,-316.82,199.36,12,10
-2.3034,0.181,0.9355,85.61,-326.62,287.98,12,16
-2.6528,-0.8784,-0.1015,53.41,-225.68,235.69,8,7
-2.6035,-0.9667,-1.5562,-34.44,-86.94,46.76,5,7
-3.2969,-1.077,-1.5738,-358.75,162.75,-55.09,7,41
-9.6234,1.0287,5.4763,456.54,340.55,-279.16,6,961
2.6313,-1.6065,1.7222,-168.63,6.09,-42.63,72,790
-0.5197,-0.1625,1.0394,-26.81,16.1,-11.62,357,490
-0.5641,0.2069,0.9067,-21.84,21.14,-10.08,571,108
-0.4563,0.1625,1.1082,6.93,68.18,-9.1,710,18
-0.2152,0.0981,1.1985,-17.15,198.1,-24.08,756,14
-0.5168,0.2952,0.8838,-22.75,283.92,-50.05,656,17
-1.219,-0.002,0.6564,-55.51,314.72,-58.8,167,17
-1.0585,0.0078,0.4641,-31.92,294.56,-21.14,28,18
-1.5201,-0.0625,0.8628,-42.14,257.25,-2.31,16,24
-1.0038,0.0932,0.9233,-22.75,243.6,5.53,14,17
-1.5509,-0.1771,1.9432,19.04,193.69,-43.61,17,8
-1.0502,0.8506,1.9374,40.95,-58.73,-152.6,14,15
-0.5758,0.6505,1.4342,101.01,-132.93,-145.53,12,15
-0.712,0.8496,0.9701,75.32,-294.91,-5.11,11,6
-0.7544,0.346,0.6124,152.6,-345.87,90.79,17,9
-0.9252,0.3548,0.6856,145.25,-343.49,140.77,9,8
-1.0043,0.447,1.0394,125.02,-332.78,223.3,8,7
-2.4249,0.1196,0.873,120.68,-349.58,304.36,7,12
-3.2066,-1.0463,-0.6154,81.06,-211.47,194.25,14,14
-3.1891,-1.9378,-1.7119,56.07,-43.05,23.24,7,13
-2.5171,-2.2926,-2.747,-213.71,227.71,-126.42,16,369
-4.4286,1.2161,-3.0827,-177.8,-195.3,17.36,1,887
-0.7476,0.8486,1.4708,162.05,-42.84,-28.77,264,659
-0.5954,-0.0122,0.8755,15.68,2.24,-10.43,495,288
-0.5671,0.0229,0.9443,6.86,37.03,-6.37,644,16
-0.3289,0.3621,1.2439,2.73,117.11,-6.23,722,13
-0.263,0.2206,1.0253,-8.96,240.24,-39.06,691,16
-0.612,0.1171,0.7198,-49.77,310.31,-63.35,362,20
-1.1614,-0.1493,0.588,-39.83,292.88,-40.81,30,16
-1.4259,-0.0615,0.6393,-22.19,263.76,-21.28,12,19
-1.0795,0.0605,0.8672,-17.08,227.36,-9.24,16,16
-0.9257,0.5144,1.767,-11.76,201.39,-31.92,10,13
-0.9706,1.1229,2.1535,56.35,-0.35,-124.74,13,13
-0.4231,0.4182,1.5958,76.09,-96.74,-135.59,10,7
-0.8701,0.9916,1.2971,85.96,-230.44,-8.12,17,10
-0.1708,0.4978,0.5666,81.97,-312.69,76.79,9,11
-0.7823,0.5295,0.7237,115.29,-322.63,134.4,11,6
-1.0243,0.429,1.0004,107.03,-321.23,206.15,10,8
-2.299,0.1435,0.895,104.44,-360.43,285.81,3,11
-2.7943,-0.895,-0.0307,68.74,-248.64,237.93,11,6
-2.9148,-0.673,-1.3244,10.57,-123.34,55.3,12,5
-2.7528,-1.4855,-2.1413,-347.2,131.53,-50.54,7,35
-7.4942,1.0253,3.7181,293.72,305.34,-310.31,9,919
-0.6886,-1.4498,0.9106,-271.04,-48.09,-10.36,48,692
-0.6251,-0.0708,0.6534,-122.43,12.04,-15.89,365,359
-0.6422,0.0508,1.1078,-24.08,16.87,-9.17,592,66
-0.4778,0.1161,1.1078,1.47,69.58,-7.28,724,13
-0.2235,0.1327,1.2546,-5.88,193.41,-23.8,770,16
-0.5529,0.3392,0.8857,-38.36,282.38,-51.17,615,18
-1.2732,0.002,0.71,-63.77,300.86,-56.91,109,18
-1.3327,-0.1147,0.6134,-38.08,285.39,-13.23,22,16
-1.262,0.1874,0.9565,-66.43,209.86,-11.27,13,28
-0.7925,0.164,1.1966,-57.54,220.08,-17.5,12,18
-0.9648,0.5158,2.0681,111.58,57.61,-130.62,17,13
-0.7969,1.0194,1.6665,38.36,-67.2,-180.25,17,13
-0.893,0.8037,1.3801,70.7,-144.13,-70.56,14,7
-0.4216,0.6666,0.7515,49.98,-257.6,57.4,10,8
-0.6564,0.5017,0.6339,121.24,-315.49,127.26,12,8
-0.7422,0.4856,0.7867,108.29,-316.26,176.05,11,3
-1.8427,0.3572,1.0448,91.07,-348.25,261.73,8,6
-2.4795,-0.2235,0.2967,72.73,-303.03,240.73,13,15
-3.2535,-0.6632,-0.8189,101.08,-177.45,129.57,13,11
-2.1213,0.8296,-0.9545,79.8,39.76,6.02,10,7
-0.3592,-2.6401,-1.8285,-166.25,255.08,-111.37,10,507
0.8291,-0.083,1.9027,-167.37,-126.77,-15.61,8,804
-0.4743,0.0278,1.3152,135.66,-62.86,-22.26,210,656
-0.6651,-0.1708,0.9989,5.39,2.1,-10.5,447,316
-0.5324,0.0898,0.9789,-9.73,29.05,-7.07,619,33
-0.3152,0.3177,1.2571,11.69,117.25,-3.15,721,15
-0.1884,0.2835,1.1214,-13.93,247.87,-32.9,706,16
-0.5456,0.1903,0.7383,-42.14,317.17,-63,387,20
-1.2127,-0.0966,0.6378,-37.45,305.06,-44.17,32,17
-1.4957,-0.0781,0.7008,-40.32,282.24,-25.2,16,21
-0.9526,-0.0122,0.8608,-27.86,226.03,-16.17,16,17
-1.181,-0.1991,1.7524,4.76,156.38,-37.1,11,13
-0.529,0.8262,1.9774,72.94,-7,-154.21,9,14
-0.5104,0.6925,1.4904,68.18,-132.09,-152.25,10,14
-0.8198,1.1375,1.1683,62.02,-243.18,-21.35,3,8
-0.9682,0.3436,0.8408,104.51,-304.08,102.69,11,0
-0.8833,0.4797,0.7208,96.53,-324.87,174.86,7,12
-1.0268,0.4665,1.0946,99.05,-305.48,228.9,12,9
-2.2575,0.2113,0.855,136.64,-333.97,301.63,12,3
-2.868,-0.7442,-0.1318,52.36,-235.76,243.6,12,10
-2.9265,-0.8023,-1.6211,34.02,-84.35,52.78,5,12
-2.2248,0.3265,-1.8032,-207.83,107.45,-76.3,13,6
-1.4962,-0.405,2.6708,77.56,471.31,-238.91,6,987
-5.5749,-0.629,0.7125,-266.84,-105.56,-14.77,63,693
-0.4241,0.1484,0.5041,-48.93,-15.61,-9.03,360,392
-0.5724,0.4358,0.9467,-11.55,3.08,-13.3,573,101
-0.4792,0.1152,1.0668,-2.52,45.92,-12.6,708,11
-0.2318,0.1967,1.423,-20.23,154.56,-15.96,792,11
-0.2962,0.144,1.0536,-10.78,282.66,-53.55,718,11
-1.0682,0.2225,0.7042,-68.53,332.92,-80.29,242,14
-1.1468,0.0166,0.6627,-44.31,311.15,-54.18,25,15
-1.6431,0.1542,1.0058,-97.93,248.29,-54.81,11,22
-0.8852,0.1005,1.1775,-100.59,223.3,-35.42,8,15
-1.2756,0.876,2.2511,71.96,59.15,-97.23,13,10
-0.5041,0.5661,1.7773,2.24,-60.76,-143.85,16,10
-0.6466,1.0834,1.405,101.85,-167.16,-53.2,13,6
-0.8403,0.5866,0.9804,53.55,-269.78,43.4,15,12
-0.8633,0.6285,0.7071,129.78,-324.66,110.67,0,9
-0.9379,0.5641,0.6798,121.66,-337.75,179.76,9,6
-1.8007,0.5275,1.0599,123.83,-326.41,270.69,13,3
-2.8782,0.1274,0.2616,77.98,-317.1,325.22,14,10
-3.2301,-0.5109,-1.2337,83.51,-126.63,175.56,10,16
-2.9358,-1.7919,-2.1604,-303.31,91.77,31.64,14,20
-7.0482,-0.4734,4.596,25.76,326.97,-218.47,9,843
-4.7521,-0.3245,-0.3265,-337.61,-47.04,-32.06,21,655
-0.4182,-0.0771,1.1068,-14.7,-8.89,-14.98,349,419
-0.5788,0.3845,0.9984,-35.84,15.54,-7.42,588,99
-0.4656,0.1366,1.1053,5.53,68.88,-4.69,707,10
-0.1664,0.285,1.3357,-28.7,198.45,-18.06,776,14
-0.4485,0.3245,0.8926,-37.38,309.19,-53.55,648,12
-1.3176,-0.0678,0.7344,-88.41,328.44,-62.3,115,15
-1.6792,0.0132,0.5744,-56.84,273.56,-35.7,16,17
-0.751,-0.0327,0.7823,-106.82,176.82,-14.07,13,17
-0.7369,-0.7252,1.6587,-33.67,178.29,-33.88,11,15
-0.9135,0.7544,2.1291,49.35,33.39,-101.01,16,5
-0.507,1.1639,1.7973,19.39,-85.82,-117.53,15,10
-0.3392,1.0106,1.3025,70.07,-141.47,-98.28,16,7
-0.4299,0.611,1.0131,92.96,-199.5,9.8,12,10
-0.6974,0.3152,0.9931,127.19,-248.57,138.67,11,4
-1.1619,0.4089,1.0634,119.91,-320.11,177.24,12,3
-1.5514,0.3045,1.1063,116.62,-353.29,200.34,9,5
-2.5771,-0.0732,0.3748,80.15,-309.89,269.85,12,10
-3.1886,-0.9833,-0.7418,142.17,-140.21,210.56,14,8
-2.6503,-0.1142,-1.3239,-57.47,19.18,-0.35,14,11
-2.2965,-1.7675,-2.3092,-200.41,216.23,-192.78,12,199
-1.6031,-1.6255,-0.6861,-191.87,-229.6,8.26,7,739
-0.917,0.425,0.8945,231.84,-52.92,-35.91,256,485
-0.5656,-0.1586,0.9823,24.78,-2.45,-10.01,505,154
-0.5309,0.0795,0.9252,7,33.53,-3.57,636,7
-0.1854,0.3494,1.3698,-4.41,173.53,-6.44,715,16
-0.4494,0.2835,0.8491,-18.34,285.67,-36.68,624,11
-1.2351,0.1088,0.7003,-60.48,327.04,-55.23,200,8
-1.2673,-0.0913,0.6095,-29.19,306.67,-33.67,11,15
-1.6055,0.0566,0.9521,-53.06,206.64,-17.64,17,21
-0.7945,0.1176,1.2156,-67.62,209.3,-18.69,9,12
-0.936,0.4314,2.1438,95.41,76.51,-132.37,10,8
-0.9628,1.2659,1.9032,71.12,-56,-163.03,16,6
-0.3958,0.8174,1.4416,68.95,-125.02,-72.94,15,12
-0.4709,0.7647,0.9345,43.61,-234.15,57.82,12,11
-0.7261,0.4943,0.7852,114.24,-321.65,119.42,14,8
-0.9677,0.5329,0.855,109.41,-339.15,163.8,12,11
-1.6411,0.6315,1.1546,119.42,-358.4,243.11,8,12
-2.4298,0.0181,0.5124,81.48,-321.3,271.53,11,9
-3.1803,-0.6027,-0.7237,108.08,-200.76,162.19,16,8
-3.8664,-1.0238,-1.4699,-388.36,-9.17,-25.69,11,12
0.5553,-1.5094,1.8163,-56.07,310.45,-121.73,14,668
-4.3569,1.7812,1.4254,-339.08,175.63,-95.62,13,600
-0.4543,0.895,1.0146,-46.69,-5.95,-18.2,370,299
-0.6593,0.1069,0.8433,-3.71,10.57,-11.69,564,48
-0.3909,0.2103,1.1634,8.68,76.02,-4.97,691,14
-0.2094,0.2747,1.221,-25.13,194.11,-15.12,736,11
-0.4509,0.2733,0.9228,-27.93,299.18,-43.68,614,12
-1.3864,0.1088,0.8247,-70.56,317.73,-62.79,115,18
-1.6016,0.0878,0.6198,-9.17,273.91,-45.22,17,15
-1.016,0.0278,0.814,-52.43,184.31,-34.86,16,19
-0.7203,-0.3797,1.7861,-45.5,178.01,-56.42,15,14
-0.8457,0.5368,2.1823,91.77,48.51,-145.46,16,16
-0.3841,1.1214,1.6231,25.62,-58.1,-154,10,13
-0.5724,0.7076,1.3893,88.34,-139.23,-19.04,14,8
-0.5246,0.5812,0.9277,41.02,-261.8,122.85,16,8
-1.0956,0.1303,0.996,128.17,-309.89,157.15,16,11
-0.7959,0.2274,0.9033,98.21,-336,168.7,9,12
-2.1823,0.4587,0.8647,99.33,-380.31,218.68,12,8
-2.8255,-0.752,0.185,117.81,-280.49,228.97,16,8
-3.1818,-0.5397,-1.2093,22.26,-107.31,108.99,12,9
-1.666,-0.3162,-1.4303,-351.47,164.43,-10.43,14,11
-1.1092,-0.5056,3.8908,83.23,404.81,-205.94,12,953
-4.9991,0.3924,1.6475,-320.11,79.73,-71.05,17,747
-0.5978,0.9101,0.9018,-69.3,-0.84,-24.5,336,464
-0.4543,0.4377,0.9545,-9.24,11.2,-13.79,573,128
-0.5407,0.0351,0.9794,-1.61,48.79,-9.52,703,17
-0.2386,0.3104,1.3684,-22.96,168,-9.31,782,20
-0.2826,0.2479,0.9843,-18.27,287.91,-44.45,705,11
-1.0311,0.1889,0.7076,-64.61,330.61,-64.19,244,16
-1.4313,0.0015,0.5758,-33.6,288.19,-36.19,19,22
-1.5206,-0.0791,0.9087,-64.26,188.86,-14.21,19,24
-0.5309,0.0425,1.303,-72.87,191.38,-18.76,8,19
-0.6612,0.4958,1.7588,75.67,81.34,-121.87,14,11
-0.8926,1.1385,1.9003,93.66,-7.63,-158.41,11,12
-0.3245,0.6442,1.3391,66.22,-97.79,-95.69,17,13
-0.794,0.7823,1.2015,96.6,-200.83,28.77,16,11
-0.7457,0.2777,0.9326,144.97,-298.76,120.54,16,6
-0.8843,0.4846,0.8623,167.37,-344.75,167.58,16,7
-1.2586,0.4504,1.2483,116.69,-329.42,232.68,15,7
-2.7557,0.1337,0.7813,113.12,-333.48,315.91,17,10
-3.4443,-1.0619,-0.6486,74.83,-207.27,221.06,7,10
-2.9758,-3.0334,-2.2858,70.14,-25.83,58.38,10,6
-3.8381,-1.4074,-1.9222,-456.96,188.79,-171.92,7,169
-3.6078,-2.0608,-3.6312,-256.9,-245.7,-6.93,7,842
-2.1843,0.3845,1.0492,210.56,-61.6,-28.07,221,621
-0.7135,0.3279,0.8965,10.29,8.89,-13.23,478,253
-0.5178,0.0869,0.9267,-3.78,24.22,-6.79,631,14
-0.3567,0.2289,1.2171,12.67,94.85,-7.7,729,12
-0.2733,0.2806,1.1531,2.87,226.87,-26.04,712,7
-0.588,0.1371,0.7486,-43.26,300.86,-50.96,431,16
-1.2537,-0.0473,0.5954,-40.95,299.32,-39.9,52,14
-1.567,0.0312,0.7701,-37.59,275.31,-24.08,17,18
-1.0424,0.1386,1.0009,-53.2,227.92,-14.07,24,18
-0.995,-0.4294,2.175,-16.38,194.32,-59.71,15,16
-0.7008,1.342,2.1086,78.54,5.25,-164.36,11,16
-0.5031,0.6812,1.5787,112.21,-99.05,-139.79,11,10
-0.9418,0.9701,1.2429,75.25,-214.97,-8.82,5,9
-0.6915,0.2728,0.7998,116.83,-304.08,118.86,10,8
-0.7418,0.3753,0.7666,142.03,-340.48,140.77,11,11
-1.3576,0.4656,1.1009,140.28,-343.28,211.05,10,7
-2.4922,0.1523,0.589,97.93,-336.84,302.12,11,7
-3.4628,-0.8467,-0.4841,80.78,-204.26,256.55,8,8
-2.8685,0.1274,-2.785,-89.74,-9.94,104.65,11,7
-3.1286,-1.6519,-2.2853,-319.55,197.05,-104.65,7,124
-9.4926,2.5347,-3.9792,53.55,-41.51,-126.14,3,797
-2.8406,-0.6539,-0.2001,60.83,-71.4,-37.73,223,598
-0.547,-0.2123,0.9106,-9.45,3.36,-10.99,517,207
-0.306,-0.3109,0.9565,39.97,35.7,-3.99,671,16
-0.3416,0.3787,1.2415,10.71,117.11,-10.5,789,9
-0.2674,0.266,1.1102,-9.94,239.68,-35,756,7
-0.6129,0.2616,0.7715,-47.88,305.41,-67.27,441,10
-1.1692,-0.1625,0.5939,-19.81,293.58,-46.06,25,16
-1.5904,0.0205,0.9804,-51.45,230.86,-27.44,13,20
-0.8804,0.1405,1.0302,-52.64,228.83,-20.79,15,14
-1.6099,0.3914,2.3121,90.58,107.66,-89.11,22,14
-0.9174,0.875,2.0525,86.24,-71.82,-136.92,13,15
-0.2172,1.0546,1.2512,66.08,-176.12,-66.15,11,16
-0.324,0.7447,0.855,76.37,-250.95,47.04,10,13
-0.6032,0.3138,0.795,93.66,-283.08,101.71,8,11
-0.793,0.4582,0.9174,116.41,-317.8,172.62,9,8
-1.485,0.4099,1.037,117.18,-303.87,251.65,8,11
-1.8388,0.2245,-0.1225,47.6,-104.72,231.14,3,5
-4.5286,-0.7398,-1.1512,62.93,-72.66,170.17,16,10
-2.6762,-1.912,-2.4834,66.01,100.03,-10.92,8,16
-2.4678,2.8665,-0.5558,-515.27,4.34,-126.63,11,7
0.5363,-0.8311,1.0829,506.87,-25.76,-64.47,317,13
0.0488,-0.3255,1.525,-169.61,55.51,-14.42,587,9
-0.5056,-0.0532,0.7735,-11.06,11.2,-9.31,721,9
-0.4333,0.3465,1.0472,16.03,68.18,-10.5,797,8
-0.324,0.244,1.1692,-16.38,167.37,-23.24,836,3
-0.4846,0.2425,0.8847,-24.5,261.94,-40.11,699,1
-1.1683,0.0366,0.671,-49.28,302.26,-54.04,207,14
-1.3727,-0.08,0.468,-13.16,262.57,-32.2,21,7
-1.1297,0.2098,0.8574,-47.6,166.81,-24.71,16,6
-0.9238,0.2738,1.3117,-89.46,180.25,-27.58,15,7
-1.0707,0.6344,2.4849,94.36,52.78,-80.92,14,3
-0.2972,1.0429,2.1326,55.79,-58.38,-127.4,11,8
-0.0117,1.0956,1.5065,70.21,-138.04,-71.61,16,8
-0.2816,0.6217,1.0902,83.16,-236.74,38.29,20,5
-0.6261,0.5305,0.9584,120.4,-329.42,107.24,17,6
-1.2088,0.6495,1.1263,171.22,-339.29,167.58,9,10
-1.7949,0.5226,0.752,111.3,-250.67,285.04,19,7
-3.1344,-1.3723,-0.2113,-15.61,-91.84,184.73,14,8
-3.842,-2.1291,-1.9803,36.19,7.14,36.26,9,1
-2.094,-0.2869,-1.8524,25.2,173.67,-0.28,11,5
1.0394,-3.599,2.6459,-960.89,-131.74,-173.81,23,7
-1.7065,2.4141,0.7081,212.66,-116.27,-10.5,464,29
-0.5866,-0.4021,0.8242,60.97,-8.33,-16.8,694,8
-0.5519,0.1108,1.0053,-9.94,33.46,-1.75,792,11
-0.4192,0.2689,1.2488,8.4,98.77,-10.36,867,7
-0.2611,0.265,1.16,-14.42,232.68,-38.43,876,7
-0.5075,0.2899,0.7779,-32.34,302.4,-57.05,670,7
-1.3005,-0.1362,0.6437,-62.09,308.49,-47.74,97,11
-1.808,0.0512,0.5383,-30.17,252.77,-34.37,16,9
-0.754,0.0737,0.8452,-84.56,192.08,-29.54,16,7
-0.774,-0.345,1.5962,-41.16,172.69,-43.05,16,7
-0.9306,0.671,2.1218,59.29,39.9,-110.46,17,0
-0.6534,1.0258,1.788,55.86,-59.92,-129.01,15,8
-0.4802,0.9726,1.3352,87.15,-179.48,-32.97,17,7
-0.3514,0.5422,0.8745,85.05,-263.34,56,15,6
-0.6871,0.449,0.894,116.97,-310.1,111.79,20,1
-0.8364,0.5163,1.0263,127.61,-339.22,185.29,16,7
-1.8344,-0.0303,0.9789,111.44,-294.98,297.08,12,4
-2.4498,-0.509,-0.3616,47.6,-84.49,262.99,12,4
-3.6034,-0.549,-1.9071,43.68,-63.7,111.86,18,6
-2.5083,-0.9628,-1.8964,105.84,97.37,-25.27,10,10
-5.3538,2.5356,-0.4699,-598.29,-90.79,-146.16,12,19
0.0839,-1.22,0.426,601.3,-12.11,-70.91,395,106
-0.813,-0.6324,0.9765,-170.38,29.68,-4.55,648,17
-0.6793,-0.0634,0.8804,-8.05,37.87,-0.14,765,10
-0.3826,0.2918,1.1732,6.02,107.38,-14.42,852,3
-0.2089,0.2201,1.1712,-12.88,232.68,-41.72,831,7
-0.6198,0.2743,0.6695,-25.83,304.5,-61.53,602,9
-1.4352,-0.1122,0.57,-57.89,297.43,-57.19,98,11
-1.991,0.0361,0.6593,-26.25,223.37,-45.85,21,12
-0.7047,0.161,0.852,-95.48,178.64,-43.12,17,7
-1.0199,-0.5275,1.7104,46.41,152.46,-85.75,20,10
-0.8935,0.7959,2.1057,58.45,33.81,-142.8,17,10
-0.4753,0.9711,1.7207,78.4,-62.72,-114.17,14,7
-0.5607,0.7745,1.4201,70.91,-142.1,7.56,14,5
-0.4953,0.57,0.957,81.48,-274.82,100.03,12,3
-0.6056,0.386,0.8296,120.19,-330.4,128.52,15,10
